location,date,new_cases,people_vaccinated,population
Peru,2021-09-04,1108.0,11361837.0,33475381.0
Peru,2021-09-05,974.0,11600572.0,33475381.0
Peru,2021-09-06,1040.0,11712103.0,33475381.0
Peru,2021-09-07,902.0,11887461.0,33475381.0
Peru,2021-09-08,474.0,12187062.0,33475381.0
Peru,2021-09-09,943.0,12486850.0,33475381.0
Peru,2021-09-10,1085.0,12826422.0,33475381.0
Peru,2021-09-11,957.0,13310262.0,33475381.0
Peru,2021-09-12,813.0,13677751.0,33475381.0
Peru,2021-09-13,1021.0,13849236.0,33475381.0
Peru,2021-09-14,759.0,14110729.0,33475381.0
Peru,2021-09-15,272.0,14310793.0,33475381.0
Peru,2021-09-16,936.0,14574262.0,33475381.0
Peru,2021-09-17,1018.0,14828679.0,33475381.0
Peru,2021-09-18,1068.0,15160718.0,33475381.0
Peru,2021-09-19,1153.0,15348637.0,33475381.0
Peru,2021-09-20,886.0,15434415.0,33475381.0
Peru,2021-09-21,589.0,15553496.0,33475381.0
Peru,2021-09-22,644.0,15658761.0,33475381.0
Peru,2021-09-23,779.0,15753439.0,33475381.0
Peru,2021-09-24,996.0,15855170.0,33475381.0
Peru,2021-09-25,1048.0,16014732.0,33475381.0
Peru,2021-09-26,899.0,16139023.0,33475381.0
Peru,2021-09-27,887.0,16237083.0,33475381.0
Peru,2021-09-28,773.0,16347078.0,33475381.0
Peru,2021-09-29,320.0,16450386.0,33475381.0
Peru,2021-09-30,865.0,16546470.0,33475381.0
Peru,2021-10-01,1086.0,16637835.0,33475381.0
Peru,2021-10-02,1016.0,16815952.0,33475381.0
Peru,2021-10-03,962.0,16969336.0,33475381.0
Peru,2021-10-04,864.0,17043660.0,33475381.0
Peru,2021-10-05,792.0,17118488.0,33475381.0
Peru,2021-10-06,377.0,17194108.0,33475381.0
Peru,2021-10-07,833.0,17264776.0,33475381.0
Peru,2021-10-08,1034.0,17323142.0,33475381.0
Peru,2021-10-09,923.0,17418388.0,33475381.0
Peru,2021-10-10,919.0,17483788.0,33475381.0
Peru,2021-10-11,564.0,17547640.0,33475381.0
Peru,2021-10-12,675.0,17663688.0,33475381.0
Peru,2021-10-13,412.0,17774016.0,33475381.0
Peru,2021-10-14,679.0,17881206.0,33475381.0
Peru,2021-10-15,891.0,17992100.0,33475381.0
Peru,2021-10-16,1122.0,18169910.0,33475381.0
Peru,2021-10-17,983.0,18327152.0,33475381.0
Peru,2021-10-18,814.0,18419648.0,33475381.0
Peru,2021-10-19,844.0,18496248.0,33475381.0
Peru,2021-10-20,387.0,18554536.0,33475381.0
Peru,2021-10-21,775.0,18611924.0,33475381.0
Peru,2021-10-22,1034.0,18660840.0,33475381.0
Peru,2021-10-23,884.0,18767878.0,33475381.0
Peru,2021-10-24,1043.0,18842520.0,33475381.0
Peru,2021-10-25,969.0,18883028.0,33475381.0
Peru,2021-10-26,758.0,18921094.0,33475381.0
Peru,2021-10-27,400.0,18958812.0,33475381.0
Peru,2021-10-28,793.0,19003796.0,33475381.0
Peru,2021-10-29,986.0,19051596.0,33475381.0
Peru,2021-10-30,998.0,19260832.0,33475381.0
Peru,2021-10-31,840.0,19437564.0,33475381.0
Peru,2021-11-01,1032.0,19514276.0,33475381.0
Peru,2021-11-02,888.0,19608040.0,33475381.0
Peru,2021-11-03,393.0,19718624.0,33475381.0
Peru,2021-11-04,482.0,19890724.0,33475381.0
Peru,2021-11-05,639.0,20122080.0,33475381.0
Peru,2021-11-06,1114.0,20458248.0,33475381.0
Peru,2021-11-07,1062.0,20678922.0,33475381.0
Peru,2021-11-08,1070.0,20804464.0,33475381.0
Peru,2021-11-09,954.0,20920604.0,33475381.0
Peru,2021-11-10,380.0,21037066.0,33475381.0
Peru,2021-11-11,1001.0,21136704.0,33475381.0
Peru,2021-11-12,1238.0,21228604.0,33475381.0
Peru,2021-11-13,1237.0,21350608.0,33475381.0
Peru,2021-11-14,1148.0,21455056.0,33475381.0
Peru,2021-11-15,1034.0,21546544.0,33475381.0
Peru,2021-11-16,995.0,21659114.0,33475381.0
Peru,2021-11-17,830.0,21770912.0,33475381.0
Peru,2021-11-18,1459.0,21882236.0,33475381.0
Peru,2021-11-19,1370.0,21996548.0,33475381.0
Peru,2021-11-20,1415.0,22138472.0,33475381.0
Peru,2021-11-21,1537.0,22254304.0,33475381.0
Peru,2021-11-22,1725.0,22342008.0,33475381.0
Peru,2021-11-23,1465.0,22433304.0,33475381.0
Peru,2021-11-24,773.0,22514638.0,33475381.0
Peru,2021-11-25,1539.0,22594084.0,33475381.0
Peru,2021-11-26,1556.0,22668444.0,33475381.0
Peru,2021-11-27,1529.0,22758280.0,33475381.0
Peru,2021-11-28,1434.0,22834398.0,33475381.0
Peru,2021-11-29,1574.0,22894372.0,33475381.0
Peru,2021-11-30,1326.0,22949182.0,33475381.0
Peru,2021-12-01,895.0,23010388.0,33475381.0
Peru,2021-12-02,1381.0,23079228.0,33475381.0
Peru,2021-12-03,1491.0,23146938.0,33475381.0
Peru,2021-12-04,1579.0,23228402.0,33475381.0
Peru,2021-12-05,3225.0,23293784.0,33475381.0
Peru,2021-12-06,0.0,23353892.0,33475381.0
Peru,2021-12-07,769.0,23413304.0,33475381.0
Peru,2021-12-08,1731.0,23459646.0,33475381.0
Peru,2021-12-09,1487.0,23528160.0,33475381.0
Peru,2021-12-10,1814.0,23641312.0,33475381.0
Peru,2021-12-11,1224.0,23780564.0,33475381.0
Peru,2021-12-12,1356.0,23886028.0,33475381.0
Peru,2021-12-13,1819.0,24000470.0,33475381.0
Peru,2021-12-14,1527.0,24114052.0,33475381.0
Peru,2021-12-15,945.0,24217558.0,33475381.0
Peru,2021-12-16,1478.0,24294078.0,33475381.0
Peru,2021-12-17,1660.0,24369078.0,33475381.0
Peru,2021-12-18,1724.0,24437834.0,33475381.0
Peru,2021-12-19,1703.0,24484520.0,33475381.0
Peru,2021-12-20,1856.0,24539002.0,33475381.0
Peru,2021-12-21,1581.0,24588456.0,33475381.0
Peru,2021-12-22,885.0,24629880.0,33475381.0
Peru,2021-12-23,1510.0,24663132.0,33475381.0
Peru,2021-12-24,1782.0,24675356.0,33475381.0
Peru,2021-12-25,2052.0,24678644.0,33475381.0
Peru,2021-12-26,1336.0,24694698.0,33475381.0
Peru,2021-12-27,5922.0,24729250.0,33475381.0
Peru,2021-12-28,492.0,24765628.0,33475381.0
Peru,2021-12-29,2063.0,24799692.0,33475381.0
Peru,2021-12-30,2112.0,24829256.0,33475381.0
Peru,2021-12-31,4020.0,24839324.0,33475381.0
Peru,2022-01-01,4760.0,24850750.0,33475381.0
Peru,2022-01-02,4577.0,24864728.0,33475381.0
Peru,2022-01-03,4346.0,24895364.0,33475381.0
Peru,2022-01-04,1501.0,24924592.0,33475381.0
Peru,2022-01-05,1996.0,24956876.0,33475381.0
Peru,2022-01-06,5182.0,24987554.0,33475381.0
Peru,2022-01-07,8687.0,25016868.0,33475381.0
Peru,2022-01-08,11174.0,25043348.0,33475381.0
Peru,2022-01-09,12833.0,25060608.0,33475381.0
Peru,2022-01-10,16135.0,25089732.0,33475381.0
Peru,2022-01-11,17128.0,25114962.0,33475381.0
Peru,2022-01-12,12476.0,25139812.0,33475381.0
Peru,2022-01-13,24288.0,25163226.0,33475381.0
Peru,2022-01-14,27772.0,25185128.0,33475381.0
Peru,2022-01-15,33360.0,25203524.0,33475381.0
Peru,2022-01-16,39080.0,25214802.0,33475381.0
Peru,2022-01-17,49745.0,25235096.0,33475381.0
Peru,2022-01-18,43592.0,25251834.0,33475381.0
Peru,2022-01-19,25700.0,25268926.0,33475381.0
Peru,2022-01-20,36398.0,25284784.0,33475381.0
Peru,2022-01-21,54942.0,25299224.0,33475381.0
Peru,2022-01-22,56883.0,25312736.0,33475381.0
Peru,2022-01-23,59470.0,25323032.0,33475381.0
Peru,2022-01-24,54696.0,25377216.0,33475381.0
Peru,2022-01-25,51936.0,25434386.0,33475381.0
Peru,2022-01-26,30109.0,25508896.0,33475381.0
Peru,2022-01-27,44496.0,25596802.0,33475381.0
Peru,2022-01-28,49601.0,25693534.0,33475381.0
Peru,2022-01-29,50044.0,25843848.0,33475381.0
Peru,2022-01-30,40331.0,25957184.0,33475381.0
Peru,2022-01-31,35756.0,26075440.0,33475381.0
Peru,2022-02-01,27918.0,26187380.0,33475381.0
Peru,2022-02-02,15132.0,26283198.0,33475381.0
Peru,2022-02-03,22627.0,26389872.0,33475381.0
Peru,2022-02-04,23986.0,26502204.0,33475381.0
Peru,2022-02-05,22542.0,26613104.0,33475381.0
Peru,2022-02-06,22597.0,26676992.0,33475381.0
Peru,2022-02-07,18008.0,26769616.0,33475381.0
Peru,2022-02-08,14191.0,26858616.0,33475381.0
Peru,2022-02-09,9406.0,26943894.0,33475381.0
Peru,2022-02-10,11651.0,27022350.0,33475381.0
Peru,2022-02-11,13091.0,27112880.0,33475381.0
Peru,2022-02-12,13564.0,27187600.0,33475381.0
Peru,2022-02-13,13693.0,27231492.0,33475381.0
Peru,2022-02-14,10859.0,27282174.0,33475381.0
Peru,2022-02-15,9927.0,27338294.0,33475381.0
Peru,2022-02-16,4032.0,27398948.0,33475381.0
Peru,2022-02-17,7077.0,27454592.0,33475381.0
Peru,2022-02-18,9520.0,27509332.0,33475381.0
Peru,2022-02-19,8656.0,27564486.0,33475381.0
Peru,2022-02-20,6787.0,27605424.0,33475381.0
Peru,2022-02-21,9236.0,27657364.0,33475381.0
Peru,2022-02-22,5021.0,27708804.0,33475381.0
Peru,2022-02-23,1887.0,27755344.0,33475381.0
Peru,2022-02-24,2984.0,27800468.0,33475381.0
Peru,2022-02-25,3012.0,27846026.0,33475381.0
Peru,2022-02-26,2183.0,27887184.0,33475381.0
Peru,2022-02-27,2567.0,27916844.0,33475381.0
Peru,2022-02-28,3762.0,27963008.0,33475381.0
Peru,2022-03-01,3860.0,28004846.0,33475381.0
Peru,2022-03-02,996.0,28047394.0,33475381.0
Peru,2022-03-03,1461.0,28088980.0,33475381.0
Peru,2022-03-04,1883.0,28132086.0,33475381.0
Peru,2022-03-05,1880.0,28180016.0,33475381.0
Peru,2022-03-06,2020.0,28209396.0,33475381.0
Peru,2022-03-07,1436.0,28247146.0,33475381.0
Peru,2022-03-08,1609.0,28280292.0,33475381.0
Peru,2022-03-09,489.0,28316382.0,33475381.0
Peru,2022-03-10,901.0,28356096.0,33475381.0
Peru,2022-03-11,1065.0,28403882.0,33475381.0
Peru,2022-03-12,1071.0,28453168.0,33475381.0
Peru,2022-03-13,3612.0,28481680.0,33475381.0
Peru,2022-03-14,1039.0,28511810.0,33475381.0
Peru,2022-03-15,770.0,28537694.0,33475381.0
Peru,2022-03-16,346.0,28561300.0,33475381.0
Peru,2022-03-17,646.0,28583402.0,33475381.0
Peru,2022-03-18,965.0,28613248.0,33475381.0
Peru,2022-03-19,947.0,28642876.0,33475381.0
Peru,2022-03-20,708.0,28663264.0,33475381.0
Peru,2022-03-21,685.0,28682252.0,33475381.0
Peru,2022-03-22,604.0,28701226.0,33475381.0
Peru,2022-03-23,597.0,28719852.0,33475381.0
Peru,2022-03-24,608.0,28737616.0,33475381.0
Peru,2022-03-25,577.0,28758624.0,33475381.0
Peru,2022-03-26,611.0,28786156.0,33475381.0
Peru,2022-03-27,548.0,28806296.0,33475381.0
Peru,2022-03-28,524.0,28821280.0,33475381.0
Peru,2022-03-29,541.0,28836696.0,33475381.0
Peru,2022-03-30,225.0,28850744.0,33475381.0
Peru,2022-03-31,455.0,28863308.0,33475381.0
Peru,2022-04-01,613.0,28880636.0,33475381.0
Peru,2022-04-02,429.0,28900274.0,33475381.0
Peru,2022-04-03,481.0,28916676.0,33475381.0
Peru,2022-04-04,482.0,28926408.0,33475381.0
Peru,2022-04-05,471.0,28934980.0,33475381.0
Peru,2022-04-06,158.0,28948068.0,33475381.0
Peru,2022-04-07,311.0,28961518.0,33475381.0
Peru,2022-04-08,483.0,28977520.0,33475381.0
Peru,2022-04-09,729.0,28994916.0,33475381.0
Peru,2022-04-10,551.0,29007900.0,33475381.0
Peru,2022-04-11,454.0,29019768.0,33475381.0
Peru,2022-04-12,295.0,29032624.0,33475381.0
Peru,2022-04-13,260.0,29047316.0,33475381.0
Peru,2022-04-14,667.0,29055522.0,33475381.0
Peru,2022-04-15,743.0,29060408.0,33475381.0
Peru,2022-04-16,796.0,29070930.0,33475381.0
Peru,2022-04-17,663.0,29079332.0,33475381.0
Peru,2022-04-18,470.0,29089586.0,33475381.0
Peru,2022-04-19,600.0,29100858.0,33475381.0
Peru,2022-04-20,645.0,29113072.0,33475381.0
Peru,2022-04-21,755.0,29125444.0,33475381.0
Peru,2022-04-22,730.0,29141956.0,33475381.0
Peru,2022-04-23,744.0,29159678.0,33475381.0
Peru,2022-04-24,730.0,29173766.0,33475381.0
Peru,2022-04-25,752.0,29187360.0,33475381.0
Peru,2022-04-26,781.0,29202660.0,33475381.0
Peru,2022-04-27,801.0,29218108.0,33475381.0
Peru,2022-04-28,623.0,29233112.0,33475381.0
Peru,2022-04-29,851.0,29249968.0,33475381.0
Peru,2022-04-30,778.0,29264026.0,33475381.0
Peru,2022-05-01,629.0,29268004.0,33475381.0
Peru,2022-05-02,695.0,29273226.0,33475381.0
Peru,2022-05-03,586.0,29278930.0,33475381.0
Peru,2022-05-04,684.0,29284770.0,33475381.0
Peru,2022-05-05,648.0,29290552.0,33475381.0
Peru,2022-05-06,692.0,29296020.0,33475381.0
Peru,2022-05-07,1163.0,29300496.0,33475381.0
Peru,2022-05-08,0.0,29301530.0,33475381.0
Peru,2022-05-09,300.0,29306326.0,33475381.0
Peru,2022-05-10,456.0,29311672.0,33475381.0
Peru,2022-05-11,293.0,29317088.0,33475381.0
Peru,2022-05-12,264.0,29322920.0,33475381.0
Peru,2022-05-13,462.0,29329268.0,33475381.0
Peru,2022-05-14,360.0,29335580.0,33475381.0
Peru,2022-05-15,355.0,29339304.0,33475381.0
Peru,2022-05-16,403.0,29344430.0,33475381.0
Peru,2022-05-17,504.0,29350028.0,33475381.0
Peru,2022-05-18,409.0,29355660.0,33475381.0
Peru,2022-05-19,388.0,29361608.0,33475381.0
Peru,2022-05-20,518.0,29368364.0,33475381.0
Peru,2022-05-21,444.0,29375286.0,33475381.0
Peru,2022-05-22,694.0,29379910.0,33475381.0
Peru,2022-05-23,415.0,29385690.0,33475381.0
Peru,2022-05-24,751.0,29391528.0,33475381.0
Peru,2022-05-25,267.0,29397736.0,33475381.0
Peru,2022-05-26,331.0,29404076.0,33475381.0
Peru,2022-05-27,601.0,29411320.0,33475381.0
Peru,2022-05-28,666.0,29418816.0,33475381.0
Peru,2022-05-29,457.0,29423724.0,33475381.0
Peru,2022-05-30,1170.0,29429276.0,33475381.0
Peru,2022-05-31,517.0,29434508.0,33475381.0
Peru,2022-06-01,296.0,29439430.0,33475381.0
Peru,2022-06-02,1177.0,29443970.0,33475381.0
Peru,2022-06-03,0.0,29449060.0,33475381.0
Peru,2022-06-04,1080.0,29454432.0,33475381.0
Peru,2022-06-05,799.0,29458114.0,33475381.0
Peru,2022-06-06,853.0,29462656.0,33475381.0
Peru,2022-06-07,1125.0,29467452.0,33475381.0
Peru,2022-06-08,386.0,29472692.0,33475381.0
Peru,2022-06-09,475.0,29477896.0,33475381.0
Peru,2022-06-10,900.0,29483612.0,33475381.0
Peru,2022-06-11,764.0,29489272.0,33475381.0
Peru,2022-06-12,791.0,29493440.0,33475381.0
Peru,2022-06-13,1085.0,29496734.0,33475381.0
Peru,2022-06-14,1100.0,29501670.0,33475381.0
Peru,2022-06-15,934.0,29506496.0,33475381.0
Peru,2022-06-16,949.0,29511356.0,33475381.0
Peru,2022-06-17,860.0,29516166.0,33475381.0
Peru,2022-06-18,1352.0,29520656.0,33475381.0
Peru,2022-06-19,1400.0,29522310.0,33475381.0
Peru,2022-06-20,1489.0,29526574.0,33475381.0
Peru,2022-06-21,1635.0,29531244.0,33475381.0
Peru,2022-06-22,1492.0,29535894.0,33475381.0
Peru,2022-06-23,2134.0,29540156.0,33475381.0
Peru,2022-06-24,2487.0,29543868.0,33475381.0
Peru,2022-06-25,2951.0,29548496.0,33475381.0
Peru,2022-06-26,2558.0,29551944.0,33475381.0
Peru,2022-06-27,2341.0,29556010.0,33475381.0
Peru,2022-06-28,3465.0,29560812.0,33475381.0
Peru,2022-06-29,700.0,29564168.0,33475381.0
Peru,2022-06-30,3172.0,29568294.0,33475381.0
Peru,2022-07-01,4290.0,29571820.0,33475381.0
Peru,2022-07-02,1711.0,29575906.0,33475381.0
Peru,2022-07-03,2994.0,29578256.0,33475381.0
Peru,2022-07-04,5122.0,29580992.0,33475381.0
Peru,2022-07-05,2611.0,29584424.0,33475381.0
Peru,2022-07-06,2532.0,29588320.0,33475381.0
Peru,2022-07-07,4138.0,29592090.0,33475381.0
Peru,2022-07-08,6004.0,29597130.0,33475381.0
Peru,2022-07-09,6106.0,29602820.0,33475381.0
Peru,2022-07-10,6376.0,29606688.0,33475381.0
Peru,2022-07-11,6358.0,29611176.0,33475381.0
Peru,2022-07-12,6109.0,29616276.0,33475381.0
Peru,2022-07-13,8061.0,29621778.0,33475381.0
Peru,2022-07-14,8000.0,29627524.0,33475381.0
Peru,2022-07-15,12538.0,29634642.0,33475381.0
Peru,2022-07-16,10610.0,29641840.0,33475381.0
Peru,2022-07-17,15518.0,29646072.0,33475381.0
Peru,2022-07-18,10982.0,29651400.0,33475381.0
Peru,2022-07-19,8774.0,29657328.0,33475381.0
Peru,2022-07-20,11810.0,29663420.0,33475381.0
Peru,2022-07-21,12288.0,29669916.0,33475381.0
Peru,2022-07-22,14154.0,29676800.0,33475381.0
Peru,2022-07-23,14006.0,29682952.0,33475381.0
Peru,2022-07-24,14911.0,29686982.0,33475381.0
Peru,2022-07-25,12971.0,29691968.0,33475381.0
Peru,2022-07-26,9324.0,29697068.0,33475381.0
Peru,2022-07-27,5994.0,29701600.0,33475381.0
Peru,2022-07-28,14186.0,29704092.0,33475381.0
Peru,2022-07-29,14423.0,29706472.0,33475381.0
Peru,2022-07-30,15327.0,29710104.0,33475381.0
Peru,2022-07-31,6467.0,29712496.0,33475381.0
Peru,2022-08-01,5454.0,29716154.0,33475381.0
Peru,2022-08-02,8920.0,29719228.0,33475381.0
Peru,2022-08-03,4636.0,29722820.0,33475381.0
Peru,2022-08-04,9238.0,29726288.0,33475381.0
Peru,2022-08-05,9094.0,29729944.0,33475381.0
Peru,2022-08-06,7644.0,29733188.0,33475381.0
Peru,2022-08-07,11013.0,29735584.0,33475381.0
Peru,2022-08-08,10018.0,29739144.0,33475381.0
Peru,2022-08-09,5385.0,29743184.0,33475381.0
Peru,2022-08-10,3438.0,29747214.0,33475381.0
Peru,2022-08-11,10514.0,29751208.0,33475381.0
Peru,2022-08-12,11878.0,29756260.0,33475381.0
Peru,2022-08-13,10221.0,29761392.0,33475381.0
Peru,2022-08-14,10882.0,29764576.0,33475381.0
Peru,2022-08-15,8185.0,29768524.0,33475381.0
Peru,2022-08-16,5598.0,29773110.0,33475381.0
Peru,2022-08-17,3393.0,29778060.0,33475381.0
Peru,2022-08-18,6970.0,29782920.0,33475381.0
Peru,2022-08-19,8693.0,29788008.0,33475381.0
Peru,2022-08-20,8784.0,29793068.0,33475381.0
Peru,2022-08-21,5903.0,29796522.0,33475381.0
Peru,2022-08-22,9226.0,29800888.0,33475381.0
Peru,2022-08-23,3421.0,29805498.0,33475381.0
Peru,2022-08-24,1906.0,29809912.0,33475381.0
Peru,2022-08-25,5231.0,29814116.0,33475381.0
Peru,2022-08-26,5486.0,29818860.0,33475381.0
Peru,2022-08-27,4739.0,29823004.0,33475381.0
Peru,2022-08-28,3286.0,29825594.0,33475381.0
Peru,2022-08-29,2878.0,29828372.0,33475381.0
Peru,2022-08-30,2255.0,29829776.0,33475381.0
Peru,2022-08-31,1138.0,29832652.0,33475381.0
Peru,2022-09-01,1718.0,29834918.0,33475381.0
Peru,2022-09-02,1233.0,29837464.0,33475381.0
Peru,2022-09-03,3618.0,29839740.0,33475381.0
Peru,2022-09-04,3553.0,29840920.0,33475381.0
Peru,2022-09-05,2522.0,29843114.0,33475381.0
Peru,2022-09-06,1550.0,29845236.0,33475381.0
Peru,2022-09-07,761.0,29847630.0,33475381.0
Peru,2022-09-08,2914.0,29850056.0,33475381.0
Peru,2022-09-09,0.0,29852980.0,33475381.0
Peru,2022-09-10,2244.0,29855496.0,33475381.0
Peru,2022-09-11,2399.0,29856882.0,33475381.0
Peru,2022-09-12,1773.0,29859058.0,33475381.0
Peru,2022-09-13,813.0,29861500.0,33475381.0
Peru,2022-09-14,441.0,29863876.0,33475381.0
Peru,2022-09-15,1150.0,29866350.0,33475381.0
Peru,2022-09-16,1068.0,29868966.0,33475381.0
Peru,2022-09-17,1360.0,29871158.0,33475381.0
Peru,2022-09-18,1097.0,29872462.0,33475381.0
Peru,2022-09-19,859.0,29874624.0,33475381.0
Peru,2022-09-20,691.0,29876764.0,33475381.0
Peru,2022-09-21,242.0,29878964.0,33475381.0
Peru,2022-09-22,2212.0,29880968.0,33475381.0
Peru,2022-09-23,2173.0,29883224.0,33475381.0
Peru,2022-09-24,1665.0,29885516.0,33475381.0
Peru,2022-09-25,1150.0,29887884.0,33475381.0
Peru,2022-09-26,745.0,29890000.0,33475381.0
Peru,2022-09-27,367.0,29892304.0,33475381.0
Peru,2022-09-28,169.0,29894636.0,33475381.0
Peru,2022-09-29,694.0,29896776.0,33475381.0
Peru,2022-09-30,981.0,29898788.0,33475381.0
Peru,2022-10-01,0.0,29900294.0,33475381.0
Peru,2022-10-02,1331.0,29900584.0,33475381.0
Peru,2022-10-03,632.0,29901900.0,33475381.0
Peru,2022-10-04,253.0,29903294.0,33475381.0
Peru,2022-10-05,148.0,29905044.0,33475381.0
Peru,2022-10-06,551.0,29907128.0,33475381.0
Peru,2022-10-07,858.0,29909660.0,33475381.0
Peru,2022-10-08,964.0,29911102.0,33475381.0
Peru,2022-10-09,635.0,29912030.0,33475381.0
Peru,2022-10-10,0.0,29915448.0,33475381.0
Peru,2022-10-11,130.0,29919004.0,33475381.0
Peru,2022-10-12,104.0,29922790.0,33475381.0
Peru,2022-10-13,388.0,29926286.0,33475381.0
