location,date,new_cases,people_vaccinated,population
Peru,2022-10-14,370.0,29930560.0,33475381.0
Peru,2022-10-15,374.0,29934208.0,33475381.0
Peru,2022-10-16,298.0,29935472.0,33475381.0
Peru,2022-10-17,423.0,29939888.0,33475381.0
Peru,2022-10-18,193.0,29944388.0,33475381.0
Peru,2022-10-19,95.0,29949460.0,33475381.0
Peru,2022-10-20,212.0,29954700.0,33475381.0
Peru,2022-10-21,370.0,29961024.0,33475381.0
Peru,2022-10-22,291.0,29966384.0,33475381.0
Peru,2022-10-23,314.0,29968052.0,33475381.0
Peru,2022-10-24,265.0,29973540.0,33475381.0
Peru,2022-10-25,215.0,29978420.0,33475381.0
Peru,2022-10-26,81.0,29983824.0,33475381.0
Peru,2022-10-27,224.0,29988472.0,33475381.0
Peru,2022-10-28,801.0,29996408.0,33475381.0
Peru,2022-10-29,314.0,30004136.0,33475381.0
Peru,2022-10-30,417.0,30009664.0,33475381.0
Peru,2022-10-31,950.0,30012276.0,33475381.0
Peru,2022-11-01,792.0,30013116.0,33475381.0
Peru,2022-11-02,846.0,30016284.0,33475381.0
Peru,2022-11-03,645.0,30020052.0,33475381.0
Peru,2022-11-04,965.0,30024532.0,33475381.0
Peru,2022-11-05,598.0,30028712.0,33475381.0
Peru,2022-11-06,819.0,30030058.0,33475381.0
Peru,2022-11-07,1267.0,30034756.0,33475381.0
Peru,2022-11-08,399.0,30039426.0,33475381.0
Peru,2022-11-09,152.0,30044152.0,33475381.0
Peru,2022-11-10,1557.0,30049532.0,33475381.0
Peru,2022-11-11,1861.0,30055400.0,33475381.0
Peru,2022-11-12,2103.0,30060608.0,33475381.0
Peru,2022-11-13,2461.0,30063004.0,33475381.0
Peru,2022-11-14,2087.0,30068808.0,33475381.0
Peru,2022-11-15,648.0,30074546.0,33475381.0
Peru,2022-11-16,338.0,30080300.0,33475381.0
Peru,2022-11-17,2559.0,30085516.0,33475381.0
Peru,2022-11-18,2403.0,30091616.0,33475381.0
Peru,2022-11-19,3048.0,30097086.0,33475381.0
Peru,2022-11-20,3357.0,30099128.0,33475381.0
Peru,2022-11-21,4501.0,30104248.0,33475381.0
Peru,2022-11-22,2256.0,30108952.0,33475381.0
Peru,2022-11-23,1352.0,30113734.0,33475381.0
Peru,2022-11-24,4726.0,30118428.0,33475381.0
Peru,2022-11-25,6203.0,30125612.0,33475381.0
Peru,2022-11-26,6676.0,30132376.0,33475381.0
Peru,2022-11-27,7163.0,30137164.0,33475381.0
Peru,2022-11-28,6883.0,30141922.0,33475381.0
Peru,2022-11-29,3495.0,30146282.0,33475381.0
Peru,2022-11-30,1733.0,30150274.0,33475381.0
Peru,2022-12-01,8863.0,30154048.0,33475381.0
Peru,2022-12-02,14341.0,30158520.0,33475381.0
Peru,2022-12-03,13868.0,30162706.0,33475381.0
Peru,2022-12-04,12746.0,30163954.0,33475381.0
Peru,2022-12-05,12376.0,30168384.0,33475381.0
Peru,2022-12-06,9203.0,30172474.0,33475381.0
Peru,2022-12-07,4169.0,30176888.0,33475381.0
Peru,2022-12-08,11422.0,30178712.0,33475381.0
Peru,2022-12-09,14354.0,30180672.0,33475381.0
Peru,2022-12-10,14456.0,30184030.0,33475381.0
Peru,2022-12-11,5536.0,30185348.0,33475381.0
Peru,2022-12-12,3738.0,30189482.0,33475381.0
Peru,2022-12-13,4958.0,30192902.0,33475381.0
Peru,2022-12-14,3072.0,30196352.0,33475381.0
Peru,2022-12-15,14624.0,30200352.0,33475381.0
Peru,2022-12-16,13450.0,30204516.0,33475381.0
Peru,2022-12-17,8718.0,30208432.0,33475381.0
Peru,2022-12-18,6770.0,30211572.0,33475381.0
Peru,2022-12-19,6298.0,30215486.0,33475381.0
Peru,2022-12-20,3830.0,30219038.0,33475381.0
Peru,2022-12-21,852.0,30222184.0,33475381.0
Peru,2022-12-22,8083.0,30224988.0,33475381.0
Peru,2022-12-23,5254.0,30226976.0,33475381.0
Peru,2022-12-24,4470.0,30227712.0,33475381.0
Peru,2022-12-25,4148.0,30227852.0,33475381.0
Peru,2022-12-26,3413.0,30230110.0,33475381.0
Peru,2022-12-27,1465.0,30232702.0,33475381.0
Peru,2022-12-28,350.0,30235176.0,33475381.0
Peru,2022-12-29,1742.0,30237392.0,33475381.0
Peru,2022-12-30,5326.0,30238960.0,33475381.0
Peru,2022-12-31,3162.0,30239408.0,33475381.0
Peru,2023-01-01,0.0,30239750.0,33475381.0
Peru,2023-01-02,4407.0,30241560.0,33475381.0
Peru,2023-01-03,1128.0,30243728.0,33475381.0
Peru,2023-01-04,329.0,30246132.0,33475381.0
Peru,2023-01-05,1029.0,30248484.0,33475381.0
Peru,2023-01-06,2512.0,30250952.0,33475381.0
Peru,2023-01-07,1091.0,30253148.0,33475381.0
Peru,2023-01-08,1599.0,30253784.0,33475381.0
Peru,2023-01-09,2544.0,30256532.0,33475381.0
Peru,2023-01-10,726.0,30259212.0,33475381.0
Peru,2023-01-11,591.0,30261792.0,33475381.0
Peru,2023-01-12,727.0,30264288.0,33475381.0
Peru,2023-01-13,807.0,30267038.0,33475381.0
Peru,2023-01-14,1468.0,30269216.0,33475381.0
Peru,2023-01-15,627.0,30269808.0,33475381.0
Peru,2023-01-16,759.0,30272768.0,33475381.0
Peru,2023-01-17,846.0,30275280.0,33475381.0
Peru,2023-01-18,184.0,30278004.0,33475381.0
Peru,2023-01-19,513.0,30280216.0,33475381.0
Peru,2023-01-20,941.0,30282636.0,33475381.0
Peru,2023-01-21,487.0,30284870.0,33475381.0
Peru,2023-01-22,404.0,30285524.0,33475381.0
Peru,2023-01-23,737.0,30288612.0,33475381.0
Peru,2023-01-24,279.0,30291446.0,33475381.0
Peru,2023-01-25,104.0,30294140.0,33475381.0
Peru,2023-01-26,508.0,30296512.0,33475381.0
Peru,2023-01-27,426.0,30299068.0,33475381.0
Peru,2023-01-28,445.0,30301032.0,33475381.0
Peru,2023-01-29,374.0,30301566.0,33475381.0
Peru,2023-01-30,273.0,30303816.0,33475381.0
Peru,2023-01-31,145.0,30305540.0,33475381.0
Peru,2023-02-01,44.0,30307606.0,33475381.0
Peru,2023-02-02,331.0,30309746.0,33475381.0
Peru,2023-02-03,252.0,30311948.0,33475381.0
Peru,2023-02-04,247.0,30313776.0,33475381.0
Peru,2023-02-05,190.0,30314228.0,33475381.0
Peru,2023-02-06,187.0,30316588.0,33475381.0
Peru,2023-02-07,85.0,30319020.0,33475381.0
Peru,2023-02-08,47.0,30321410.0,33475381.0
Peru,2023-02-09,223.0,30323772.0,33475381.0
Peru,2023-02-10,184.0,30326308.0,33475381.0
Peru,2023-02-11,200.0,30328180.0,33475381.0
Peru,2023-02-12,207.0,30328752.0,33475381.0
Peru,2023-02-13,176.0,30331406.0,33475381.0
Peru,2023-02-14,110.0,30333552.0,33475381.0
Peru,2023-02-15,50.0,30335836.0,33475381.0
Peru,2023-02-16,250.0,30338194.0,33475381.0
Peru,2023-02-17,144.0,30340972.0,33475381.0
Peru,2023-02-18,189.0,30343224.0,33475381.0
Peru,2023-02-19,169.0,30344188.0,33475381.0
Peru,2023-02-20,120.0,30346842.0,33475381.0
Peru,2023-02-21,118.0,30349438.0,33475381.0
Peru,2023-02-22,41.0,30352212.0,33475381.0
Peru,2023-02-23,93.0,30354996.0,33475381.0
Peru,2023-02-24,100.0,30357756.0,33475381.0
Peru,2023-02-25,144.0,30360086.0,33475381.0
Peru,2023-02-26,135.0,30360928.0,33475381.0
Peru,2023-02-27,334.0,30363576.0,33475381.0
Peru,2023-02-28,68.0,30365876.0,33475381.0
Peru,2023-03-01,69.0,30368082.0,33475381.0
Peru,2023-03-02,281.0,30370032.0,33475381.0
Peru,2023-03-03,248.0,30372160.0,33475381.0
Peru,2023-03-04,171.0,30373752.0,33475381.0
Peru,2023-03-05,212.0,30374240.0,33475381.0
Peru,2023-03-06,167.0,30376680.0,33475381.0
Peru,2023-03-07,0.0,30378872.0,33475381.0
Peru,2023-03-08,102.0,30380880.0,33475381.0
Peru,2023-03-09,0.0,30382944.0,33475381.0
Peru,2023-03-10,619.0,30384904.0,33475381.0
Peru,2023-03-11,217.0,30386782.0,33475381.0
Peru,2023-03-12,186.0,30387348.0,33475381.0
Peru,2023-03-13,0.0,30389334.0,33475381.0
Peru,2023-03-14,183.0,30391184.0,33475381.0
Peru,2023-03-15,120.0,30393166.0,33475381.0
Peru,2023-03-16,79.0,30395028.0,33475381.0
Peru,2023-03-17,273.0,30397372.0,33475381.0
Peru,2023-03-18,309.0,30399588.0,33475381.0
Peru,2023-03-19,227.0,30400628.0,33475381.0
Peru,2023-03-20,230.0,30402642.0,33475381.0
Peru,2023-03-21,412.0,30404680.0,33475381.0
Peru,2023-03-22,63.0,30406624.0,33475381.0
Peru,2023-03-23,257.0,30408748.0,33475381.0
Peru,2023-03-24,0.0,30410844.0,33475381.0
Peru,2023-03-25,382.0,30412832.0,33475381.0
Peru,2023-03-26,305.0,30413786.0,33475381.0
Peru,2023-03-27,340.0,30415800.0,33475381.0
Peru,2023-03-28,316.0,30417584.0,33475381.0
Peru,2023-03-29,201.0,30419336.0,33475381.0
Peru,2023-03-30,119.0,30420932.0,33475381.0
Peru,2023-03-31,343.0,30422526.0,33475381.0
Peru,2023-04-01,390.0,30424392.0,33475381.0
Peru,2023-04-02,386.0,30424916.0,33475381.0
Peru,2023-04-03,0.0,30426712.0,33475381.0
Peru,2023-04-04,0.0,30428424.0,33475381.0
Peru,2023-04-05,0.0,30430370.0,33475381.0
Peru,2023-04-06,0.0,30430950.0,33475381.0
Peru,2023-04-07,0.0,30431348.0,33475381.0
Peru,2023-04-08,0.0,30432692.0,33475381.0
Peru,2023-04-09,0.0,30433108.0,33475381.0
Peru,2023-04-10,0.0,30435432.0,33475381.0
Peru,2023-04-11,0.0,30437420.0,33475381.0
Peru,2023-04-12,0.0,30439776.0,33475381.0
Peru,2023-04-13,0.0,30441944.0,33475381.0
Peru,2023-04-14,0.0,30445032.0,33475381.0
Peru,2023-04-15,0.0,30447268.0,33475381.0
Peru,2023-04-16,4005.0,30448000.0,33475381.0
Peru,2023-04-17,0.0,30450344.0,33475381.0
Peru,2023-04-18,0.0,30452560.0,33475381.0
Peru,2023-04-19,0.0,30454848.0,33475381.0
Peru,2023-04-20,0.0,30457106.0,33475381.0
Peru,2023-04-21,0.0,30459414.0,33475381.0
Peru,2023-04-22,0.0,30462792.0,33475381.0
Peru,2023-04-23,2459.0,30465972.0,33475381.0
Peru,2023-04-24,0.0,30469428.0,33475381.0
Peru,2023-04-25,0.0,30473104.0,33475381.0
Peru,2023-04-26,0.0,30476728.0,33475381.0
Peru,2023-04-27,0.0,30480584.0,33475381.0
Peru,2023-04-28,0.0,30484596.0,33475381.0
Peru,2023-04-29,0.0,30487980.0,33475381.0
Peru,2023-04-30,1775.0,30489504.0,33475381.0
Peru,2023-05-01,0.0,30490232.0,33475381.0
Peru,2023-05-02,0.0,30491436.0,33475381.0
Peru,2023-05-03,0.0,30492660.0,33475381.0
Peru,2023-05-04,0.0,30493018.0,33475381.0
Peru,2023-05-05,0.0,30493460.0,33475381.0
Peru,2023-05-06,0.0,30493768.0,33475381.0
Peru,2023-05-07,2092.0,30493884.0,33475381.0
Peru,2023-05-08,0.0,30494174.0,33475381.0
Peru,2023-05-09,0.0,30494532.0,33475381.0
Peru,2023-05-10,0.0,30494836.0,33475381.0
Peru,2023-05-11,0.0,30495124.0,33475381.0
Peru,2023-05-12,0.0,30495362.0,33475381.0
Peru,2023-05-13,0.0,30495574.0,33475381.0
Peru,2023-05-14,1998.0,30495620.0,33475381.0
Peru,2023-05-15,0.0,30495980.0,33475381.0
Peru,2023-05-16,0.0,30496344.0,33475381.0
Peru,2023-05-17,0.0,30496718.0,33475381.0
Peru,2023-05-18,0.0,30497116.0,33475381.0
Peru,2023-05-19,0.0,30497546.0,33475381.0
Peru,2023-05-20,0.0,30497880.0,33475381.0
Peru,2023-05-21,0.0,30498062.0,33475381.0
Peru,2023-05-22,0.0,30498354.0,33475381.0
Peru,2023-05-23,0.0,30498648.0,33475381.0
Peru,2023-05-24,0.0,30498970.0,33475381.0
Peru,2023-05-25,0.0,30499232.0,33475381.0
Peru,2023-05-26,0.0,30499558.0,33475381.0
Peru,2023-05-27,0.0,30499858.0,33475381.0
Peru,2023-05-28,0.0,30499990.0,33475381.0
Peru,2023-05-29,0.0,30500380.0,33475381.0
Peru,2023-05-30,0.0,30500742.0,33475381.0
Peru,2023-05-31,0.0,30500992.0,33475381.0
Peru,2023-06-01,0.0,30501276.0,33475381.0
Peru,2023-06-02,0.0,30501524.0,33475381.0
Peru,2023-06-03,0.0,30501730.0,33475381.0
Peru,2023-06-04,0.0,30501814.0,33475381.0
Peru,2023-06-05,0.0,30502044.0,33475381.0
Peru,2023-06-06,0.0,30502276.0,33475381.0
Peru,2023-06-07,0.0,30502524.0,33475381.0
Peru,2023-06-08,0.0,30502772.0,33475381.0
Peru,2023-06-09,0.0,30503000.0,33475381.0
Peru,2023-06-10,0.0,30503196.0,33475381.0
Peru,2023-06-11,0.0,30503260.0,33475381.0
Peru,2023-06-12,0.0,30503482.0,33475381.0
Peru,2023-06-13,0.0,30503704.0,33475381.0
Peru,2023-06-14,0.0,30503912.0,33475381.0
Peru,2023-06-15,0.0,30504110.0,33475381.0
Peru,2023-06-16,0.0,30504324.0,33475381.0
Peru,2023-06-17,0.0,30504512.0,33475381.0
Peru,2023-06-18,0.0,30504568.0,33475381.0
Peru,2023-06-19,0.0,30504768.0,33475381.0
Peru,2023-06-20,0.0,30505008.0,33475381.0
Peru,2023-06-21,0.0,30505216.0,33475381.0
Peru,2023-06-22,0.0,30505424.0,33475381.0
Peru,2023-06-23,0.0,30505696.0,33475381.0
Peru,2023-06-24,0.0,30505884.0,33475381.0
Peru,2023-06-25,0.0,30506040.0,33475381.0
Peru,2023-06-26,0.0,30506280.0,33475381.0
Peru,2023-06-27,0.0,30506480.0,33475381.0
Peru,2023-06-28,0.0,30506678.0,33475381.0
Peru,2023-06-29,0.0,30506794.0,33475381.0
Peru,2023-06-30,0.0,30506980.0,33475381.0
Peru,2023-07-01,0.0,30507198.0,33475381.0
Peru,2023-07-02,0.0,30507296.0,33475381.0
Peru,2023-07-03,0.0,30507468.0,33475381.0
Peru,2023-07-04,0.0,30507680.0,33475381.0
Peru,2023-07-05,0.0,30507866.0,33475381.0
Peru,2023-07-06,0.0,30508054.0,33475381.0
Peru,2023-07-07,0.0,30508264.0,33475381.0
Peru,2023-07-08,0.0,30508468.0,33475381.0
Peru,2023-07-09,0.0,30508568.0,33475381.0
Peru,2023-07-10,0.0,30508774.0,33475381.0
Peru,2023-07-11,0.0,30509012.0,33475381.0
Peru,2023-07-12,0.0,30509348.0,33475381.0
Peru,2023-07-13,0.0,30509640.0,33475381.0
Peru,2023-07-14,0.0,30509932.0,33475381.0
Peru,2023-07-15,0.0,30510148.0,33475381.0
Peru,2023-07-16,0.0,30510272.0,33475381.0
Peru,2023-07-17,0.0,30510566.0,33475381.0
Peru,2023-07-18,0.0,30510812.0,33475381.0
Peru,2023-07-19,0.0,30511088.0,33475381.0
Peru,2023-07-20,0.0,30511444.0,33475381.0
Peru,2023-07-21,0.0,30511712.0,33475381.0
Peru,2023-07-22,0.0,30511914.0,33475381.0
Peru,2023-07-23,0.0,30512056.0,33475381.0
Peru,2023-07-24,0.0,30512304.0,33475381.0
Peru,2023-07-25,0.0,30512552.0,33475381.0
Peru,2023-07-26,0.0,30512800.0,33475381.0
Peru,2023-07-27,0.0,30513046.0,33475381.0
Peru,2023-07-28,0.0,30513172.0,33475381.0
Peru,2023-07-29,0.0,30513286.0,33475381.0
Peru,2023-07-30,0.0,30513376.0,33475381.0
Peru,2023-07-31,0.0,30513604.0,33475381.0
Peru,2023-08-01,0.0,30513852.0,33475381.0
Peru,2023-08-02,0.0,30514136.0,33475381.0
Peru,2023-08-03,0.0,30514388.0,33475381.0
Peru,2023-08-04,0.0,30514652.0,33475381.0
Peru,2023-08-05,0.0,30514904.0,33475381.0
Peru,2023-08-06,0.0,30515020.0,33475381.0
Peru,2023-08-07,0.0,30515268.0,33475381.0
Peru,2023-08-08,0.0,30515432.0,33475381.0
Peru,2023-08-09,0.0,30515656.0,33475381.0
Peru,2023-08-10,0.0,30515854.0,33475381.0
Peru,2023-08-11,0.0,30516080.0,33475381.0
Peru,2023-08-12,0.0,30516356.0,33475381.0
Peru,2023-08-13,0.0,30516476.0,33475381.0
Peru,2023-08-14,0.0,30516684.0,33475381.0
Peru,2023-08-15,0.0,30516984.0,33475381.0
Peru,2023-08-16,0.0,30517272.0,33475381.0
Peru,2023-08-17,0.0,30517576.0,33475381.0
Peru,2023-08-18,0.0,30517912.0,33475381.0
Peru,2023-08-19,0.0,30518266.0,33475381.0
Peru,2023-08-20,0.0,30518388.0,33475381.0
Peru,2023-08-21,0.0,30518764.0,33475381.0
Peru,2023-08-22,0.0,30519120.0,33475381.0
Peru,2023-08-23,0.0,30519470.0,33475381.0
Peru,2023-08-24,0.0,30519816.0,33475381.0
Peru,2023-08-25,0.0,30520238.0,33475381.0
Peru,2023-08-26,0.0,30520580.0,33475381.0
Peru,2023-08-27,0.0,30520680.0,33475381.0
Peru,2023-08-28,0.0,30521160.0,33475381.0
Peru,2023-08-29,0.0,30521580.0,33475381.0
Peru,2023-08-30,0.0,30521750.0,33475381.0
Peru,2023-08-31,0.0,30522098.0,33475381.0
Peru,2023-09-01,0.0,30522596.0,33475381.0
Peru,2023-09-02,0.0,30523076.0,33475381.0
Peru,2023-09-03,0.0,30523266.0,33475381.0
Peru,2023-09-04,0.0,30523792.0,33475381.0
Peru,2023-09-05,0.0,30524316.0,33475381.0
Peru,2023-09-06,0.0,30524800.0,33475381.0
Peru,2023-09-07,0.0,30525276.0,33475381.0
Peru,2023-09-08,0.0,30525872.0,33475381.0
Peru,2023-09-09,0.0,30526448.0,33475381.0
Peru,2023-09-10,0.0,30526646.0,33475381.0
Peru,2023-09-11,0.0,30527296.0,33475381.0
Peru,2023-09-12,0.0,30527918.0,33475381.0
Peru,2023-09-13,0.0,30528604.0,33475381.0
Peru,2023-09-14,0.0,30529248.0,33475381.0
Peru,2023-09-15,0.0,30529976.0,33475381.0
Peru,2023-09-16,0.0,30530588.0,33475381.0
Peru,2023-09-17,0.0,30530776.0,33475381.0
Peru,2023-09-18,0.0,30531552.0,33475381.0
Peru,2023-09-19,0.0,30532234.0,33475381.0
Peru,2023-09-20,0.0,30532842.0,33475381.0
Peru,2023-09-21,0.0,30533488.0,33475381.0
Peru,2023-09-22,0.0,30534144.0,33475381.0
Peru,2023-09-23,0.0,30534740.0,33475381.0
Peru,2023-09-24,0.0,30534904.0,33475381.0
Peru,2023-09-25,0.0,30535636.0,33475381.0
Peru,2023-09-26,0.0,30536268.0,33475381.0
Peru,2023-09-27,0.0,30536894.0,33475381.0
Peru,2023-09-28,0.0,30537464.0,33475381.0
Peru,2023-09-29,0.0,30538000.0,33475381.0
Peru,2023-09-30,0.0,30538442.0,33475381.0
Peru,2023-10-01,0.0,30538556.0,33475381.0
Peru,2023-10-02,0.0,30539096.0,33475381.0
Peru,2023-10-03,0.0,30539676.0,33475381.0
Peru,2023-10-04,0.0,30540230.0,33475381.0
Peru,2023-10-05,0.0,30540740.0,33475381.0
Peru,2023-10-06,0.0,30541136.0,33475381.0
Peru,2023-10-07,0.0,30541444.0,33475381.0
Peru,2023-10-08,0.0,30541524.0,33475381.0
Peru,2023-10-09,0.0,30541894.0,33475381.0
Peru,2023-10-10,0.0,30542296.0,33475381.0
Peru,2023-10-11,0.0,30542704.0,33475381.0
Peru,2023-10-12,0.0,30543036.0,33475381.0
Peru,2023-10-13,0.0,30543468.0,33475381.0
Peru,2023-10-14,0.0,30543756.0,33475381.0
Peru,2023-10-15,0.0,30543816.0,33475381.0
Peru,2023-10-16,0.0,30544180.0,33475381.0
Peru,2023-10-17,0.0,30544592.0,33475381.0
Peru,2023-10-18,0.0,30544944.0,33475381.0
Peru,2023-10-19,0.0,30545288.0,33475381.0
Peru,2023-10-20,0.0,30545592.0,33475381.0
Peru,2023-10-21,0.0,30545868.0,33475381.0
Peru,2023-10-22,0.0,30545956.0,33475381.0
Peru,2023-10-23,0.0,30546250.0,33475381.0
Peru,2023-10-24,0.0,30546472.0,33475381.0
Peru,2023-10-25,0.0,30546892.0,33475381.0
Peru,2023-10-26,0.0,30547388.0,33475381.0
Peru,2023-10-27,0.0,30547856.0,33475381.0
Peru,2023-10-28,0.0,30548222.0,33475381.0
Peru,2023-10-29,0.0,30548468.0,33475381.0
Peru,2023-10-30,0.0,30548776.0,33475381.0
Peru,2023-10-31,0.0,30549004.0,33475381.0
Peru,2023-11-01,0.0,30549072.0,33475381.0
Peru,2023-11-02,0.0,30549284.0,33475381.0
Peru,2023-11-03,0.0,30549548.0,33475381.0
Peru,2023-11-04,0.0,30549756.0,33475381.0
Peru,2023-11-05,0.0,30549808.0,33475381.0
Peru,2023-11-06,0.0,30550108.0,33475381.0
Peru,2023-11-07,0.0,30550388.0,33475381.0
Peru,2023-11-08,0.0,30550798.0,33475381.0
Peru,2023-11-09,0.0,30551180.0,33475381.0
Peru,2023-11-10,0.0,30551632.0,33475381.0
Peru,2023-11-11,0.0,30552036.0,33475381.0
Peru,2023-11-12,0.0,30552142.0,33475381.0
Peru,2023-11-13,0.0,30552598.0,33475381.0
Peru,2023-11-14,0.0,30553072.0,33475381.0
Peru,2023-11-15,0.0,30553582.0,33475381.0
Peru,2023-11-16,0.0,30554044.0,33475381.0
Peru,2023-11-17,0.0,30554636.0,33475381.0
Peru,2023-11-18,0.0,30555148.0,33475381.0
Peru,2023-11-19,0.0,30555272.0,33475381.0
Peru,2023-11-20,0.0,30555776.0,33475381.0
Peru,2023-11-21,0.0,30556310.0,33475381.0
Peru,2023-11-22,0.0,30557100.0,33475381.0
Peru,2023-11-23,0.0,30558044.0,33475381.0
Peru,2023-11-24,0.0,30558946.0,33475381.0
Peru,2023-11-25,0.0,30559730.0,33475381.0
Peru,2023-11-26,0.0,30560356.0,33475381.0
Peru,2023-11-27,0.0,30560948.0,33475381.0
Peru,2023-11-28,0.0,30561516.0,33475381.0
Peru,2023-11-29,0.0,30561902.0,33475381.0
Peru,2023-11-30,0.0,30562252.0,33475381.0
Peru,2023-12-01,0.0,30562552.0,33475381.0
Peru,2023-12-02,0.0,30562786.0,33475381.0
Peru,2023-12-03,0.0,30562866.0,33475381.0
Peru,2023-12-04,0.0,30563156.0,33475381.0
Peru,2023-12-05,0.0,30563400.0,33475381.0
Peru,2023-12-06,0.0,30563602.0,33475381.0
Peru,2023-12-07,0.0,30563664.0,33475381.0
Peru,2023-12-08,0.0,30563676.0,33475381.0
Peru,2023-12-09,0.0,30563696.0,33475381.0
Peru,2023-12-10,0.0,30563708.0,33475381.0
