semana_fin,pais,casos_semana,factor_crec_7d
2021-02-04,Ecuador,9557.0,1.0136826474331777
2021-02-05,Ecuador,9117.0,0.9215606994844839
2021-02-06,Ecuador,8725.0,0.8222599189520309
2021-02-08,Ecuador,6800.0,0.5748583988502832
2021-02-10,Ecuador,6927.0,0.5816609287093795
2021-02-11,Ecuador,7062.0,0.7840568446763628
2021-02-12,Ecuador,9006.0,0.9978947368421053
2021-02-13,Ecuador,9099.0,0.9520770116145234
2021-02-15,Ecuador,9846.0,1.0799605133267522
2021-02-17,Ecuador,8145.0,0.9335243553008596
2021-02-18,Ecuador,7124.0,1.0476470588235294
2021-02-19,Ecuador,7589.0,1.0955680669842645
2021-02-20,Ecuador,8712.0,1.233644859813084
2021-02-21,Ecuador,8296.0,0.9211636686653342
2021-02-22,Ecuador,8668.0,0.9526321573799319
2021-02-23,Ecuador,7267.0,0.7380662197846841
2021-02-24,Ecuador,7707.0,0.9462246777163904
2021-02-25,Ecuador,10560.0,1.4823133071308254
2021-02-26,Ecuador,11309.0,1.4901831598366055
2021-02-27,Ecuador,11323.0,1.2997015610651974
2021-02-28,Ecuador,9502.0,1.1453712632594022
2021-03-01,Ecuador,11482.0,1.3246423627134287
2021-03-02,Ecuador,11399.0,1.5685977707444612
2021-03-03,Ecuador,10945.0,1.42013753730375
2021-03-04,Ecuador,10693.0,1.012594696969697
2021-03-05,Ecuador,8566.0,0.7574498187284464
2021-03-06,Ecuador,8471.0,0.7481232888810386
2021-03-07,Ecuador,10344.0,1.0886129235950326
2021-03-08,Ecuador,8348.0,0.7270510364048075
2021-03-09,Ecuador,8251.0,0.723835424160014
2021-03-10,Ecuador,8389.0,0.7664687071722247
2021-03-11,Ecuador,7369.0,0.6891424296268587
2021-03-12,Ecuador,8222.0,0.9598412327807612
2021-03-13,Ecuador,8146.0,0.9616338094675954
2021-03-14,Ecuador,7723.0,0.746616395978345
2021-03-15,Ecuador,7718.0,0.9245328222328701
2021-03-16,Ecuador,7880.0,0.9550357532420313
2021-03-17,Ecuador,7740.0,0.9226367862677316
2021-03-18,Ecuador,8757.0,1.1883566291219976
2021-03-19,Ecuador,9472.0,1.152031135976648
2021-03-20,Ecuador,10427.0,1.2800147311563959
2021-03-21,Ecuador,10202.0,1.3209892528810048
2021-03-22,Ecuador,10377.0,1.3445193055195646
2021-03-23,Ecuador,10353.0,1.3138324873096447
2021-03-24,Ecuador,10716.0,1.3844961240310079
2021-03-25,Ecuador,11209.0,1.280004567774352
2021-03-26,Ecuador,11227.0,1.1852829391891893
2021-03-27,Ecuador,11808.0,1.1324446149419776
2021-03-28,Ecuador,11831.0,1.159674573613017
2021-03-29,Ecuador,11884.0,1.1452250168642188
2021-03-30,Ecuador,12273.0,1.1854534917415243
2021-03-31,Ecuador,13755.0,1.2835946248600223
2021-04-01,Ecuador,11948.0,1.065929164064591
2021-04-02,Ecuador,11732.0,1.0449808497372406
2021-04-03,Ecuador,10587.0,0.8965955284552846
2021-04-04,Ecuador,10476.0,0.8854703744400304
2021-04-05,Ecuador,11199.0,0.942359474924268
2021-04-06,Ecuador,11653.0,0.9494826040902795
2021-04-07,Ecuador,10377.0,0.7544165757906216
2021-04-08,Ecuador,10849.0,0.908018078339471
2021-04-09,Ecuador,11231.0,0.9572962836685988
2021-04-10,Ecuador,10640.0,1.0050061396051762
2021-04-11,Ecuador,11702.0,1.1170294005345551
2021-04-12,Ecuador,11136.0,0.994374497723011
2021-04-13,Ecuador,10293.0,0.8832918561743757
2021-04-14,Ecuador,9887.0,0.9527801869519129
2021-04-15,Ecuador,10935.0,1.007926997879989
2021-04-16,Ecuador,13812.0,1.2298103463627459
2021-04-17,Ecuador,13286.0,1.2486842105263158
2021-04-18,Ecuador,13280.0,1.1348487438044779
2021-04-19,Ecuador,13729.0,1.2328484195402298
2021-04-20,Ecuador,13493.0,1.3108908967259303
2021-04-21,Ecuador,13565.0,1.372003641144938
2021-04-22,Ecuador,12304.0,1.1251943301326017
2021-04-23,Ecuador,9962.0,0.7212568780770344
2021-04-24,Ecuador,15342.0,1.1547493602288124
2021-04-25,Ecuador,14597.0,1.0991716867469878
2021-04-26,Ecuador,12816.0,0.9334984339718844
2021-04-27,Ecuador,14212.0,1.0532868894982583
2021-04-28,Ecuador,14175.0,1.0449686693697013
2021-04-29,Ecuador,14819.0,1.2044050715214565
2021-04-30,Ecuador,15296.0,1.5354346516763702
2021-05-01,Ecuador,10556.0,0.6880458871072872
2021-05-02,Ecuador,11835.0,0.8107830376104679
2021-05-03,Ecuador,13937.0,1.087468789013733
2021-05-04,Ecuador,13271.0,0.9337883478750352
2021-05-05,Ecuador,15913.0,1.122610229276896
2021-05-06,Ecuador,15386.0,1.0382616910722722
2021-05-07,Ecuador,14638.0,0.9569822175732218
2021-05-08,Ecuador,15026.0,1.4234558544903373
2021-05-09,Ecuador,14332.0,1.210984368398817
2021-05-10,Ecuador,12997.0,0.9325536342110928
2021-05-11,Ecuador,14014.0,1.0559867380001506
2021-05-12,Ecuador,11353.0,0.7134418400050273
2021-05-13,Ecuador,11584.0,0.7528922396984271
2021-05-14,Ecuador,10456.0,0.7143052329553218
2021-05-15,Ecuador,10114.0,0.6730999600692134
2021-05-16,Ecuador,10599.0,0.739533910131175
2021-05-17,Ecuador,9833.0,0.7565592059706086
2021-05-18,Ecuador,8810.0,0.6286570572284857
2021-05-19,Ecuador,8871.0,0.7813793710913415
2021-05-20,Ecuador,8275.0,0.7143473756906077
2021-05-21,Ecuador,9472.0,0.9058913542463657
2021-05-22,Ecuador,9619.0,0.9510579394898161
2021-05-23,Ecuador,8320.0,0.7849797150674592
2021-05-24,Ecuador,8722.0,0.8870131190887827
2021-05-25,Ecuador,8328.0,0.9452894438138479
2021-05-26,Ecuador,8701.0,0.9808364333220606
2021-05-27,Ecuador,8324.0,1.0059214501510574
2021-05-28,Ecuador,7074.0,0.7468327702702703
2021-05-29,Ecuador,6544.0,0.6803201996049485
2021-05-30,Ecuador,6901.0,0.8294471153846154
2021-05-31,Ecuador,6990.0,0.8014216922724146
2021-06-01,Ecuador,6839.0,0.8212055715658021
2021-06-02,Ecuador,7523.0,0.8646132628433514
2021-06-03,Ecuador,7634.0,0.9171071600192215
2021-06-04,Ecuador,7488.0,1.0585241730279897
2021-06-05,Ecuador,7574.0,1.15739608801956
2021-06-06,Ecuador,6688.0,0.9691349079843501
2021-06-07,Ecuador,6512.0,0.9316165951359084
2021-06-08,Ecuador,6702.0,0.9799678315543208
2021-06-09,Ecuador,5295.0,0.7038415525721122
2021-06-10,Ecuador,5005.0,0.6556195965417867
2021-06-11,Ecuador,6206.0,0.8287927350427351
2021-06-12,Ecuador,6382.0,0.8426194877211514
2021-06-13,Ecuador,6679.0,0.9986543062200957
2021-06-14,Ecuador,6581.0,1.0105958230958232
2021-06-15,Ecuador,6400.0,0.9549388242315726
2021-06-16,Ecuador,6389.0,1.2066100094428707
2021-06-17,Ecuador,7310.0,1.4605394605394606
2021-06-18,Ecuador,6318.0,1.0180470512407347
2021-06-19,Ecuador,7274.0,1.1397680977749922
2021-06-20,Ecuador,7478.0,1.119628686929181
2021-06-21,Ecuador,7507.0,1.1407080990730891
2021-06-22,Ecuador,7494.0,1.1709375
2021-06-23,Ecuador,7802.0,1.2211613711065894
2021-06-24,Ecuador,7927.0,1.084404924760602
2021-06-25,Ecuador,7142.0,1.1304210193099082
2021-06-26,Ecuador,7839.0,1.0776739070662633
2021-06-27,Ecuador,7776.0,1.0398502273335117
2021-06-28,Ecuador,7895.0,1.0516850939123485
2021-06-29,Ecuador,9110.0,1.2156391780090738
2021-06-30,Ecuador,10313.0,1.3218405537041784
2021-07-01,Ecuador,9397.0,1.1854421597073295
2021-07-02,Ecuador,10055.0,1.4078689442733128
2021-07-03,Ecuador,8923.0,1.1382829442530935
2021-07-04,Ecuador,8780.0,1.1291152263374487
2021-07-05,Ecuador,7806.0,0.9887270424319189
2021-07-06,Ecuador,6906.0,0.7580680570801317
2021-07-07,Ecuador,6462.0,0.6265878018035489
2021-07-08,Ecuador,6525.0,0.6943705437905715
2021-07-09,Ecuador,6340.0,0.6305320735952262
2021-07-10,Ecuador,4721.0,0.5290821472598902
2021-07-11,Ecuador,5834.0,0.6644646924829157
2021-07-12,Ecuador,6204.0,0.7947732513451191
2021-07-13,Ecuador,5765.0,0.8347813495511149
2021-07-14,Ecuador,6931.0,1.0725781491798205
2021-07-15,Ecuador,6728.0,1.031111111111111
2021-07-16,Ecuador,6844.0,1.0794952681388013
2021-07-17,Ecuador,7769.0,1.6456259267104427
2021-07-18,Ecuador,7239.0,1.2408296194720603
2021-07-19,Ecuador,7719.0,1.2441972920696325
2021-07-20,Ecuador,7898.0,1.3699913269731137
2021-07-21,Ecuador,7064.0,1.0191891501947772
2021-07-22,Ecuador,6858.0,1.0193222354340072
2021-07-23,Ecuador,7062.0,1.031852717708942
2021-07-24,Ecuador,7073.0,0.9104131805895225
2021-07-25,Ecuador,5505.0,0.7604641525072524
2021-07-26,Ecuador,4655.0,0.6030573908537376
2021-07-27,Ecuador,6635.0,0.8400860977462649
2021-07-28,Ecuador,5787.0,0.8192242355605889
2021-07-29,Ecuador,5118.0,0.7462817147856518
2021-07-30,Ecuador,5889.0,0.8338997451146983
2021-07-31,Ecuador,5824.0,0.8234129789339742
2021-08-01,Ecuador,6652.0,1.2083560399636695
2021-08-02,Ecuador,6878.0,1.4775510204081632
2021-08-03,Ecuador,4755.0,0.7166541070082894
2021-08-04,Ecuador,5356.0,0.9255227233454294
2021-08-05,Ecuador,5764.0,1.1262211801484956
2021-08-06,Ecuador,4863.0,0.825776872134488
2021-08-07,Ecuador,4641.0,0.796875
2021-08-08,Ecuador,4459.0,0.6703247143716176
2021-08-09,Ecuador,4586.0,0.6667635940680431
2021-08-10,Ecuador,4563.0,0.9596214511041009
2021-08-11,Ecuador,3274.0,0.611277072442121
2021-08-12,Ecuador,3651.0,0.6334142956280361
2021-08-13,Ecuador,3231.0,0.6644046884639112
2021-08-14,Ecuador,3163.0,0.6815341521223874
2021-08-15,Ecuador,2988.0,0.6701054047992824
2021-08-16,Ecuador,2831.0,0.6173135630178805
2021-08-17,Ecuador,2850.0,0.6245890861275477
2021-08-18,Ecuador,3382.0,1.0329871716554673
2021-08-19,Ecuador,3494.0,0.9569980827170638
2021-08-20,Ecuador,3313.0,1.0253791395852678
2021-08-21,Ecuador,3547.0,1.1214037306354727
2021-08-22,Ecuador,3795.0,1.2700803212851406
2021-08-23,Ecuador,3663.0,1.2938890851289298
2021-08-24,Ecuador,3613.0,1.267719298245614
2021-08-25,Ecuador,3451.0,1.0204021289178
2021-08-26,Ecuador,2989.0,0.8554665140240412
2021-08-27,Ecuador,3004.0,0.9067310594627226
2021-08-28,Ecuador,2549.0,0.7186354665914858
2021-08-29,Ecuador,2435.0,0.6416337285902504
2021-08-30,Ecuador,2462.0,0.6721266721266721
2021-08-31,Ecuador,2473.0,0.6844727373373928
2021-09-08,Ecuador,2056.0,0.5957693422196465
2021-09-09,Ecuador,1995.0,0.667447306791569
2021-09-10,Ecuador,1542.0,0.5133155792276964
2021-09-11,Ecuador,1182.0,0.4637112593173794
2021-09-12,Ecuador,1395.0,0.5728952772073922
2021-09-13,Ecuador,1491.0,0.6056051990251827
2021-09-14,Ecuador,1446.0,0.5847149211484027
2021-09-15,Ecuador,1412.0,0.6867704280155642
2021-09-20,Ecuador,1473.0,0.7383458646616541
2021-09-21,Ecuador,1502.0,0.9740596627756161
2021-09-22,Ecuador,1519.0,1.2851099830795263
2021-09-23,Ecuador,1112.0,0.7971326164874551
2021-09-24,Ecuador,1082.0,0.7256874580818243
2021-09-25,Ecuador,1336.0,0.9239280774550485
2021-09-26,Ecuador,1533.0,1.0856940509915014
2021-09-27,Ecuador,1529.0,1.0380176510522743
2021-09-28,Ecuador,1652.0,1.099866844207723
2021-09-29,Ecuador,1705.0,1.1224489795918366
2021-09-30,Ecuador,1807.0,1.625
2021-10-01,Ecuador,2025.0,1.8715341959334566
2021-10-02,Ecuador,2319.0,1.7357784431137724
2021-10-03,Ecuador,2547.0,1.6614481409001958
2021-10-04,Ecuador,2422.0,1.5840418574231523
2021-10-05,Ecuador,2299.0,1.3916464891041163
2021-10-06,Ecuador,2229.0,1.3073313782991203
2021-10-07,Ecuador,2079.0,1.1505257332595462
2021-10-08,Ecuador,1933.0,0.9545679012345679
2021-10-09,Ecuador,1522.0,0.6563173781802502
2021-10-10,Ecuador,1279.0,0.5021594032194739
2021-10-11,Ecuador,1044.0,0.4310487200660611
2021-10-12,Ecuador,1090.0,0.4741191822531535
2021-10-13,Ecuador,1117.0,0.5011215791834903
2021-10-14,Ecuador,1385.0,0.6661856661856662
2021-10-15,Ecuador,1480.0,0.7656492498706674
2021-10-16,Ecuador,1453.0,0.954664914586071
2021-10-17,Ecuador,1404.0,1.0977326035965598
2021-10-18,Ecuador,1588.0,1.5210727969348659
2021-10-19,Ecuador,1632.0,1.4972477064220184
2021-10-20,Ecuador,1660.0,1.486123545210385
2021-10-21,Ecuador,1385.0,1.0
2021-10-22,Ecuador,1630.0,1.1013513513513513
2021-10-23,Ecuador,1890.0,1.3007570543702685
2021-10-24,Ecuador,2009.0,1.4309116809116809
2021-10-25,Ecuador,2049.0,1.2903022670025188
2021-10-26,Ecuador,1956.0,1.1985294117647058
2021-10-27,Ecuador,1928.0,1.1614457831325302
2021-10-28,Ecuador,1772.0,1.2794223826714801
2021-10-29,Ecuador,1511.0,0.9269938650306748
2021-10-30,Ecuador,1388.0,0.7343915343915344
2021-10-31,Ecuador,1620.0,0.8063713290194127
2021-11-01,Ecuador,1596.0,0.7789165446559297
2021-11-02,Ecuador,1630.0,0.8333333333333334
2021-11-03,Ecuador,2516.0,1.3049792531120332
2021-11-04,Ecuador,2364.0,1.3340857787810383
2021-11-05,Ecuador,2107.0,1.3944407677035076
2021-11-06,Ecuador,2429.0,1.75
2021-11-07,Ecuador,2044.0,1.2617283950617284
2021-11-08,Ecuador,2184.0,1.368421052631579
2021-11-09,Ecuador,2220.0,1.361963190184049
2021-11-10,Ecuador,1385.0,0.550476947535771
2021-11-11,Ecuador,1337.0,0.5655668358714044
2021-11-12,Ecuador,1286.0,0.6103464641670622
2021-11-13,Ecuador,701.0,0.28859613009468915
2021-11-14,Ecuador,2304.0,1.1272015655577299
2021-11-15,Ecuador,2312.0,1.0586080586080586
2021-11-16,Ecuador,2310.0,1.0405405405405406
2021-11-17,Ecuador,2832.0,2.044765342960289
2021-11-18,Ecuador,2832.0,2.118175018698579
2021-11-19,Ecuador,3223.0,2.5062208398133747
2021-11-20,Ecuador,3795.0,5.413694721825963
2021-11-21,Ecuador,2568.0,1.1145833333333333
2021-11-22,Ecuador,2513.0,1.0869377162629759
2021-11-23,Ecuador,2561.0,1.1086580086580087
2021-11-24,Ecuador,2040.0,0.7203389830508474
2021-11-25,Ecuador,2493.0,0.8802966101694916
2021-11-26,Ecuador,2615.0,0.8113558796152652
2021-11-27,Ecuador,2475.0,0.6521739130434783
2021-11-28,Ecuador,2290.0,0.8917445482866043
2021-11-29,Ecuador,2404.0,0.9566255471547951
2021-11-30,Ecuador,2447.0,0.955486138227255
2021-12-01,Ecuador,2438.0,1.1950980392156862
2021-12-02,Ecuador,2448.0,0.9819494584837545
2021-12-03,Ecuador,2290.0,0.875717017208413
2021-12-04,Ecuador,2271.0,0.9175757575757576
2021-12-05,Ecuador,2453.0,1.07117903930131
2021-12-06,Ecuador,2559.0,1.0644758735440931
2021-12-07,Ecuador,2549.0,1.041683694319575
2021-12-08,Ecuador,2586.0,1.0607054963084495
2021-12-09,Ecuador,2123.0,0.8672385620915033
2021-12-10,Ecuador,2438.0,1.0646288209606987
2021-12-11,Ecuador,3706.0,1.6318802289740202
2021-12-12,Ecuador,3840.0,1.5654300856094578
2021-12-13,Ecuador,4016.0,1.5693630324345447
2021-12-14,Ecuador,4108.0,1.6116123970184386
2021-12-15,Ecuador,4132.0,1.5978344934261408
2021-12-16,Ecuador,4720.0,2.2232689590202543
2021-12-17,Ecuador,4631.0,1.8995077932731748
2021-12-18,Ecuador,3607.0,0.9732865623313546
2021-12-19,Ecuador,3699.0,0.96328125
2021-12-20,Ecuador,3586.0,0.8929282868525896
2021-12-21,Ecuador,3575.0,0.870253164556962
2021-12-22,Ecuador,3632.0,0.8789932236205228
2021-12-23,Ecuador,4042.0,0.8563559322033898
2021-12-24,Ecuador,4280.0,0.924206434895271
2021-12-25,Ecuador,4708.0,1.3052398114776822
2021-12-26,Ecuador,5239.0,1.4163287374966207
2021-12-27,Ecuador,5306.0,1.4796430563301728
2021-12-28,Ecuador,5309.0,1.485034965034965
2021-12-29,Ecuador,5740.0,1.580396475770925
2021-12-30,Ecuador,5885.0,1.4559623948540326
2021-12-31,Ecuador,6763.0,1.5801401869158878
2022-01-01,Ecuador,7064.0,1.5004248088360237
2022-01-02,Ecuador,8050.0,1.5365527772475662
2022-01-03,Ecuador,9538.0,1.7975876366377685
2022-01-04,Ecuador,9983.0,1.8803917875306084
2022-01-05,Ecuador,10241.0,1.7841463414634147
2022-01-06,Ecuador,10333.0,1.755819881053526
2022-01-07,Ecuador,11473.0,1.696436492680763
2022-01-08,Ecuador,12764.0,1.8069082672706682
2022-01-09,Ecuador,11867.0,1.4741614906832299
2022-01-10,Ecuador,12618.0,1.322918850912141
2022-01-11,Ecuador,15008.0,1.5033557046979866
2022-01-12,Ecuador,15983.0,1.560687432867884
2022-01-13,Ecuador,24089.0,2.3312687506048584
2022-01-14,Ecuador,31598.0,2.75411836485662
2022-01-15,Ecuador,33714.0,2.641335004700721
2022-01-16,Ecuador,41657.0,3.5103227437431532
2022-01-17,Ecuador,49794.0,3.9462672372800762
2022-01-18,Ecuador,57727.0,3.8464152452025586
2022-01-19,Ecuador,60323.0,3.7741975849339924
2022-01-20,Ecuador,60610.0,2.516086180414297
2022-01-21,Ecuador,60686.0,1.9205645926957402
2022-01-22,Ecuador,64381.0,1.9096221154416564
2022-01-23,Ecuador,61722.0,1.4816717478455002
2022-01-24,Ecuador,60931.0,1.2236614853195165
2022-01-25,Ecuador,56323.0,0.9756786252533477
2022-01-26,Ecuador,54561.0,0.9044808779404208
2022-01-27,Ecuador,52763.0,0.8705329153605016
2022-01-28,Ecuador,48052.0,0.7918135978644169
2022-01-29,Ecuador,49179.0,0.7638744350041161
2022-01-30,Ecuador,52421.0,0.8493081883283108
2022-01-31,Ecuador,50973.0,0.8365692340516322
2022-02-01,Ecuador,48378.0,0.8589386218773858
2022-02-02,Ecuador,47970.0,0.8791994281629736
2022-02-03,Ecuador,47399.0,0.8983378503875822
2022-02-04,Ecuador,48210.0,1.0032881045534006
2022-02-05,Ecuador,45411.0,0.9233819313121454
2022-02-06,Ecuador,44236.0,0.8438602850002861
2022-02-07,Ecuador,40462.0,0.7937927922625704
2022-02-08,Ecuador,39389.0,0.8141924015048162
2022-02-09,Ecuador,39527.0,0.8239941630185532
2022-02-10,Ecuador,38302.0,0.8080761197493618
2022-02-11,Ecuador,35651.0,0.7394938809375649
2022-02-12,Ecuador,36253.0,0.7983308009072692
2022-02-13,Ecuador,32499.0,0.734673116918347
2022-02-14,Ecuador,30832.0,0.7619989125599328
2022-02-15,Ecuador,29991.0,0.7614054685318236
2022-02-16,Ecuador,28755.0,0.7274774204973815
2022-02-17,Ecuador,26749.0,0.6983708422536682
2022-02-18,Ecuador,27455.0,0.7701046253962021
2022-02-19,Ecuador,23886.0,0.6588696107908311
2022-02-20,Ecuador,21752.0,0.6693129019354441
2022-02-21,Ecuador,21531.0,0.6983329008822003
2022-02-22,Ecuador,20746.0,0.6917408555900103
2022-02-23,Ecuador,20221.0,0.7032168318553295
2022-02-24,Ecuador,18894.0,0.7063441623985943
2022-02-25,Ecuador,16261.0,0.5922782735385176
2022-02-26,Ecuador,14986.0,0.6273968014736666
2022-02-27,Ecuador,14240.0,0.6546524457521148
2022-02-28,Ecuador,13051.0,0.6061492731410525
2022-03-01,Ecuador,12521.0,0.6035380314277451
2022-03-02,Ecuador,12254.0,0.6060036595618417
2022-03-03,Ecuador,10049.0,0.531861966761935
2022-03-04,Ecuador,8674.0,0.5334235286882726
2022-03-05,Ecuador,8456.0,0.564259975977579
2022-03-06,Ecuador,8708.0,0.6115168539325843
2022-03-07,Ecuador,8888.0,0.6810206114473987
2022-03-08,Ecuador,9168.0,0.7322098873891861
2022-03-09,Ecuador,9168.0,0.7481638648604537
2022-03-10,Ecuador,10469.0,1.0417952035028362
2022-03-11,Ecuador,11737.0,1.3531242794558451
2022-03-12,Ecuador,10832.0,1.2809839167455062
2022-03-13,Ecuador,9950.0,1.1426274689940286
2022-03-14,Ecuador,8483.0,0.9544329432943295
2022-03-15,Ecuador,7811.0,0.8519851657940664
2022-03-16,Ecuador,7736.0,0.8438045375218151
2022-03-17,Ecuador,7005.0,0.6691183494125513
2022-03-18,Ecuador,6586.0,0.561131464599131
2022-03-19,Ecuador,5842.0,0.539327917282127
2022-03-20,Ecuador,4941.0,0.4965829145728643
2022-03-21,Ecuador,4667.0,0.5501591418130378
2022-03-22,Ecuador,4629.0,0.5926257841505569
2022-03-23,Ecuador,4553.0,0.5885470527404343
2022-03-24,Ecuador,4083.0,0.5828693790149893
2022-03-25,Ecuador,3131.0,0.4754023686607956
2022-03-26,Ecuador,3539.0,0.6057856898322492
2022-03-27,Ecuador,3888.0,0.7868852459016393
2022-03-28,Ecuador,4825.0,1.033854724662524
2022-03-29,Ecuador,4905.0,1.0596241088788074
2022-03-30,Ecuador,4955.0,1.0882934329013838
2022-03-31,Ecuador,5042.0,1.2348763164339946
2022-04-04,Ecuador,4962.0,1.584797189396359
2022-04-05,Ecuador,4029.0,1.1384571912969765
2022-04-06,Ecuador,3189.0,0.8202160493827161
2022-04-07,Ecuador,2332.0,0.4833160621761658
2022-04-08,Ecuador,2615.0,0.5331294597349643
2022-04-09,Ecuador,2614.0,0.5275479313824419
2022-04-10,Ecuador,2324.0,0.46092820309401034
2022-04-11,Ecuador,3048.0,0.6142684401451027
2022-04-12,Ecuador,2942.0,0.7302060064532142
2022-04-13,Ecuador,3067.0,0.9617434932580746
2022-04-14,Ecuador,2715.0,1.164236706689537
2022-04-15,Ecuador,2472.0,0.9453154875717017
2022-04-16,Ecuador,2530.0,0.9678653404743688
2022-04-17,Ecuador,2643.0,1.137263339070568
2022-04-18,Ecuador,1600.0,0.5249343832020997
2022-04-19,Ecuador,1621.0,0.5509857239972807
2022-04-20,Ecuador,1507.0,0.49135963482230194
2022-04-21,Ecuador,1585.0,0.583793738489871
2022-04-22,Ecuador,1639.0,0.6630258899676376
2022-04-23,Ecuador,1503.0,0.5940711462450593
2022-04-24,Ecuador,1333.0,0.5043511161558835
2022-04-25,Ecuador,1442.0,0.90125
2022-04-26,Ecuador,1401.0,0.8642813078346699
2022-04-27,Ecuador,1402.0,0.9303251493032515
2022-04-28,Ecuador,1400.0,0.8832807570977917
2022-04-29,Ecuador,1327.0,0.8096400244051251
2022-04-30,Ecuador,1407.0,0.936127744510978
2022-05-01,Ecuador,1396.0,1.0472618154538635
2022-05-02,Ecuador,1467.0,1.0173370319001387
2022-05-03,Ecuador,1411.0,1.0071377587437544
2022-05-04,Ecuador,1576.0,1.1241084165477888
2022-05-05,Ecuador,1386.0,0.99
2022-05-06,Ecuador,1402.0,1.0565184626978146
2022-05-07,Ecuador,1402.0,0.9964463397299218
2022-05-08,Ecuador,1340.0,0.9598853868194842
