semana_fin,pais,casos_semana,factor_crec_7d
2022-02-02,Peru,263278.0,0.7643786618045838
2022-02-03,Peru,241409.0,0.6847860619745157
2022-02-04,Peru,215794.0,0.6215426091114113
2022-02-05,Peru,188292.0,0.5532272470853704
2022-02-06,Peru,170558.0,0.5309810001463203
2022-02-07,Peru,152810.0,0.5055363859822082
2022-02-08,Peru,139083.0,0.49984007475157677
2022-02-09,Peru,133357.0,0.5065254217974916
2022-02-10,Peru,122381.0,0.5069446458085656
2022-02-11,Peru,111486.0,0.5166316023615114
2022-02-12,Peru,102508.0,0.5444097465638477
2022-02-13,Peru,93604.0,0.5488103753561838
2022-02-14,Peru,86455.0,0.5657679471238793
2022-02-15,Peru,82191.0,0.5909492892733116
2022-02-16,Peru,76817.0,0.5760252555171457
2022-02-17,Peru,72243.0,0.5903122216683963
2022-02-18,Peru,68672.0,0.6159697181708914
2022-02-19,Peru,63764.0,0.6220392554727436
2022-02-20,Peru,56858.0,0.6074313063544293
2022-02-21,Peru,55235.0,0.6388872824012493
2022-02-22,Peru,50329.0,0.6123419839155139
2022-02-23,Peru,48184.0,0.6272569873856048
2022-02-24,Peru,44091.0,0.6103151862464183
2022-02-25,Peru,37583.0,0.5472827353215284
2022-02-26,Peru,31110.0,0.4878928549024528
2022-02-27,Peru,26890.0,0.4729325688557459
2022-02-28,Peru,21416.0,0.387725174255454
2022-03-01,Peru,20255.0,0.4024518667170021
2022-03-02,Peru,19364.0,0.4018761414577453
2022-03-03,Peru,17841.0,0.40464040280329316
2022-03-04,Peru,16712.0,0.44466913232046407
2022-03-05,Peru,16409.0,0.5274509803921569
2022-03-06,Peru,15862.0,0.5898847155076237
2022-03-07,Peru,13536.0,0.6320508031378409
2022-03-08,Peru,11285.0,0.5571463836089854
2022-03-09,Peru,10778.0,0.5565998760586656
2022-03-10,Peru,10218.0,0.5727257440726417
2022-03-11,Peru,9400.0,0.5624700813786501
2022-03-12,Peru,8591.0,0.5235541471143884
2022-03-13,Peru,10183.0,0.6419745303240448
2022-03-14,Peru,9786.0,0.7229609929078015
2022-03-15,Peru,8947.0,0.7928223305272486
2022-03-16,Peru,8804.0,0.8168491371311932
2022-03-17,Peru,8549.0,0.8366607946760618
2022-03-18,Peru,8449.0,0.8988297872340425
2022-03-19,Peru,8325.0,0.9690373646839716
2022-03-20,Peru,5421.0,0.5323578513208288
2022-03-21,Peru,5067.0,0.5177805027590435
2022-03-22,Peru,4901.0,0.5477813792332625
2022-03-23,Peru,5152.0,0.5851885506587915
2022-03-24,Peru,5114.0,0.5981986197216048
2022-03-25,Peru,4726.0,0.5593561368209256
2022-03-26,Peru,4390.0,0.5273273273273273
2022-03-27,Peru,4230.0,0.7802988378527946
2022-03-28,Peru,4069.0,0.8030392737319914
2022-03-29,Peru,4006.0,0.8173842073046317
2022-03-30,Peru,3634.0,0.7053571428571429
2022-03-31,Peru,3481.0,0.6806804849432929
2022-04-01,Peru,3517.0,0.7441811256876851
2022-04-02,Peru,3335.0,0.7596810933940774
2022-04-03,Peru,3268.0,0.7725768321513002
2022-04-04,Peru,3226.0,0.7928237896289014
2022-04-05,Peru,3156.0,0.7878182725911134
2022-04-06,Peru,3089.0,0.8500275178866263
2022-04-07,Peru,2945.0,0.8460212582591209
2022-04-08,Peru,2815.0,0.8003980665339778
2022-04-09,Peru,3115.0,0.9340329835082459
2022-04-10,Peru,3185.0,0.9746022031823746
2022-04-11,Peru,3157.0,0.9786112833230006
2022-04-12,Peru,2981.0,0.9445500633713562
2022-04-13,Peru,3083.0,0.9980576238264811
2022-04-14,Peru,3439.0,1.167741935483871
2022-04-15,Peru,3699.0,1.314031971580817
2022-04-16,Peru,3766.0,1.208988764044944
2022-04-17,Peru,3878.0,1.2175824175824175
2022-04-18,Peru,3894.0,1.2334494773519165
2022-04-19,Peru,4199.0,1.4085877222408587
2022-04-20,Peru,4584.0,1.486863444696724
2022-04-21,Peru,4672.0,1.3585344576911893
2022-04-22,Peru,4659.0,1.259529602595296
2022-04-23,Peru,4607.0,1.2233138608603293
2022-04-24,Peru,4674.0,1.2052604435275915
2022-04-25,Peru,4956.0,1.2727272727272727
2022-04-26,Peru,5137.0,1.2233865206001429
2022-04-27,Peru,5293.0,1.1546684118673647
2022-04-28,Peru,5161.0,1.1046660958904109
2022-04-29,Peru,5282.0,1.133719682335265
2022-04-30,Peru,5316.0,1.1538962448448014
2022-05-01,Peru,5215.0,1.1157466837826273
2022-05-02,Peru,5158.0,1.0407586763518968
2022-05-03,Peru,4963.0,0.9661280903250925
2022-05-04,Peru,4846.0,0.9155488380880408
2022-05-05,Peru,4871.0,0.9438093392753343
2022-05-06,Peru,4712.0,0.8920863309352518
2022-05-07,Peru,5097.0,0.958803611738149
2022-05-08,Peru,4468.0,0.8567593480345158
2022-05-09,Peru,4073.0,0.7896471500581621
2022-05-10,Peru,3943.0,0.7944791456780174
2022-05-11,Peru,3552.0,0.7329756500206356
2022-05-12,Peru,3168.0,0.6503797988092794
2022-05-13,Peru,2938.0,0.6235144312393888
2022-05-14,Peru,2135.0,0.4188738473611929
2022-05-15,Peru,2490.0,0.5572963294538944
2022-05-16,Peru,2593.0,0.6366314755708323
2022-05-17,Peru,2641.0,0.6697945726604109
2022-05-18,Peru,2757.0,0.7761824324324325
2022-05-19,Peru,2881.0,0.9094065656565656
2022-05-20,Peru,2937.0,0.9996596324029953
2022-05-21,Peru,3021.0,1.4149882903981266
2022-05-22,Peru,3360.0,1.3493975903614457
2022-05-23,Peru,3372.0,1.300424219051292
2022-05-24,Peru,3619.0,1.3703142748958728
2022-05-25,Peru,3477.0,1.2611534276387377
2022-05-26,Peru,3420.0,1.187087816730302
2022-05-27,Peru,3503.0,1.1927136533878107
2022-05-28,Peru,3725.0,1.2330354187355181
2022-05-29,Peru,3488.0,1.0380952380952382
2022-05-30,Peru,4243.0,1.2583036773428233
2022-05-31,Peru,4009.0,1.1077645758496821
2022-06-01,Peru,4038.0,1.1613459879206212
2022-06-02,Peru,4884.0,1.4280701754385965
2022-06-03,Peru,4283.0,1.2226662860405366
2022-06-04,Peru,4697.0,1.2609395973154363
2022-06-05,Peru,5039.0,1.4446674311926606
2022-06-06,Peru,4722.0,1.112891821824181
2022-06-07,Peru,5330.0,1.329508605637316
2022-06-08,Peru,5420.0,1.342248637939574
2022-06-09,Peru,4718.0,0.966011466011466
2022-06-10,Peru,5618.0,1.311697408358627
2022-06-11,Peru,5302.0,1.1288056206088992
2022-06-12,Peru,5294.0,1.0506052788251636
2022-06-13,Peru,5526.0,1.1702668360864041
2022-06-14,Peru,5501.0,1.0320825515947467
2022-06-15,Peru,6049.0,1.116051660516605
2022-06-16,Peru,6523.0,1.3825773632895295
2022-06-17,Peru,6483.0,1.1539693841224634
2022-06-18,Peru,7071.0,1.3336476801207091
2022-06-19,Peru,7680.0,1.4506989044200982
2022-06-20,Peru,8084.0,1.4629026420557365
2022-06-21,Peru,8619.0,1.5668060352663151
2022-06-22,Peru,9177.0,1.5171102661596958
2022-06-23,Peru,10362.0,1.5885328836424957
2022-06-24,Peru,11989.0,1.849298164430048
2022-06-25,Peru,13588.0,1.9216518172818555
2022-06-26,Peru,14746.0,1.9200520833333334
2022-06-27,Peru,15598.0,1.929490351311232
2022-06-28,Peru,17428.0,2.0220443206868546
2022-06-29,Peru,16636.0,1.8127928516944536
2022-06-30,Peru,17674.0,1.7056552789036865
2022-07-01,Peru,19477.0,1.6245725248144132
2022-07-02,Peru,18237.0,1.3421401236385047
2022-07-03,Peru,18673.0,1.266309507663095
2022-07-04,Peru,21454.0,1.375432747788178
2022-07-05,Peru,20600.0,1.1820059674087675
2022-07-06,Peru,22432.0,1.3484010579466217
2022-07-07,Peru,23398.0,1.3238655652370714
2022-07-08,Peru,25112.0,1.2893156030189454
2022-07-09,Peru,29507.0,1.6179744475516806
2022-07-10,Peru,32889.0,1.7613131259037111
2022-07-11,Peru,34125.0,1.5906124731984712
2022-07-12,Peru,37623.0,1.826359223300971
2022-07-13,Peru,43152.0,1.9236804564907275
2022-07-14,Peru,47014.0,2.009317035644072
2022-07-15,Peru,53548.0,2.1323669958585536
2022-07-16,Peru,58052.0,1.967397566679093
2022-07-17,Peru,67194.0,2.04305390860166
2022-07-18,Peru,71818.0,2.1045567765567768
2022-07-19,Peru,74483.0,1.9797198522180581
2022-07-20,Peru,78232.0,1.8129403040415277
2022-07-21,Peru,82520.0,1.7552218488109925
2022-07-22,Peru,84136.0,1.5712258160902368
2022-07-23,Peru,87532.0,1.507820574657204
2022-07-24,Peru,86925.0,1.2936422894901332
2022-07-25,Peru,88914.0,1.2380461722687905
2022-07-26,Peru,89464.0,1.2011331444759208
2022-07-27,Peru,83648.0,1.0692299826158094
2022-07-28,Peru,85546.0,1.0366698982064955
2022-07-29,Peru,85815.0,1.0199557858704953
2022-07-30,Peru,87136.0,0.9954759402275739
2022-07-31,Peru,78692.0,0.9052861662352603
2022-08-01,Peru,71175.0,0.8004926108374384
2022-08-02,Peru,70771.0,0.791055620137709
2022-08-03,Peru,69413.0,0.8298225899005356
2022-08-04,Peru,64465.0,0.7535711780796297
2022-08-05,Peru,59136.0,0.6891102954029016
2022-08-06,Peru,51453.0,0.5904907271391847
2022-08-07,Peru,55999.0,0.7116225283383317
2022-08-08,Peru,60563.0,0.8509027046013348
2022-08-09,Peru,57028.0,0.8058102895253706
2022-08-10,Peru,55830.0,0.804316194372812
2022-08-11,Peru,57106.0,0.885845032188009
2022-08-12,Peru,59890.0,1.0127502705627707
2022-08-13,Peru,62467.0,1.2140594328804928
2022-08-14,Peru,62336.0,1.1131627350488402
2022-08-15,Peru,60503.0,0.9990092961048825
2022-08-16,Peru,60716.0,1.0646699866732132
2022-08-17,Peru,60671.0,1.08670965430772
2022-08-18,Peru,57127.0,1.0003677371904878
2022-08-19,Peru,53942.0,0.9006845884120889
2022-08-20,Peru,52505.0,0.8405237965645861
2022-08-21,Peru,47526.0,0.7624165811088296
2022-08-22,Peru,48567.0,0.8027205262548964
2022-08-23,Peru,46390.0,0.7640490150866328
2022-08-24,Peru,44903.0,0.7401064759110613
2022-08-25,Peru,43164.0,0.7555796733593573
2022-08-26,Peru,39957.0,0.7407400541322161
2022-08-27,Peru,35912.0,0.6839729549566708
2022-08-28,Peru,33295.0,0.7005639018642428
2022-08-29,Peru,26947.0,0.5548417649844545
2022-08-30,Peru,25781.0,0.5557447725802975
2022-08-31,Peru,25013.0,0.5570451862904483
2022-09-01,Peru,21500.0,0.4981002687424706
2022-09-02,Peru,17247.0,0.43163901193783316
2022-09-03,Peru,16126.0,0.4490421029182446
2022-09-04,Peru,16393.0,0.49235620964108723
2022-09-05,Peru,16037.0,0.5951311834341485
2022-09-06,Peru,15332.0,0.5947015243784182
2022-09-07,Peru,14955.0,0.597889097669212
2022-09-08,Peru,16151.0,0.7512093023255814
2022-09-09,Peru,14918.0,0.8649620223807039
2022-09-10,Peru,13544.0,0.8398858985489271
2022-09-11,Peru,12390.0,0.7558104068809858
2022-09-12,Peru,11641.0,0.7258838934962898
2022-09-13,Peru,10904.0,0.7111922775893555
2022-09-14,Peru,10584.0,0.7077231695085255
2022-09-15,Peru,8820.0,0.5460962169525106
2022-09-16,Peru,9888.0,0.6628234347767797
2022-09-17,Peru,9004.0,0.664796219728293
2022-09-18,Peru,7702.0,0.6216303470540758
2022-09-19,Peru,6788.0,0.5831114165449703
2022-09-20,Peru,6666.0,0.6113352898019075
2022-09-21,Peru,6467.0,0.6110166288737717
2022-09-22,Peru,7529.0,0.8536281179138322
2022-09-23,Peru,8634.0,0.8731796116504854
2022-09-24,Peru,8939.0,0.992780986228343
2022-09-25,Peru,8992.0,1.167488963905479
2022-09-26,Peru,8878.0,1.3078962875662934
2022-09-27,Peru,8554.0,1.2832283228322832
2022-09-28,Peru,8481.0,1.3114272460182466
2022-09-29,Peru,6963.0,0.9248240138132554
2022-09-30,Peru,5771.0,0.6684039842483206
2022-10-01,Peru,4106.0,0.4593354961405079
2022-10-02,Peru,4287.0,0.4767571174377224
2022-10-03,Peru,4174.0,0.4701509348952467
2022-10-04,Peru,4060.0,0.4746317512274959
2022-10-05,Peru,4039.0,0.4762410093149393
2022-10-06,Peru,3896.0,0.5595289386758581
2022-10-07,Peru,3773.0,0.6537861722405129
2022-10-08,Peru,4737.0,1.1536775450560155
2022-10-09,Peru,4041.0,0.9426172148355494
2022-10-10,Peru,3409.0,0.8167225682798275
2022-10-11,Peru,3286.0,0.80935960591133
2022-10-12,Peru,3242.0,0.8026739291903937
2022-10-13,Peru,3079.0,0.7902977412731006
2022-10-14,Peru,2591.0,0.6867214418234826
2022-10-15,Peru,2001.0,0.42241925269157693
2022-10-16,Peru,1664.0,0.41177926255877256
2022-10-17,Peru,2087.0,0.6122029920797888
2022-10-18,Peru,2150.0,0.6542909312233719
2022-10-19,Peru,2141.0,0.6603948180135719
2022-10-20,Peru,1965.0,0.638194218902241
2022-10-21,Peru,1965.0,0.7583944423002702
2022-10-22,Peru,1882.0,0.9405297351324338
2022-10-23,Peru,1898.0,1.140625
2022-10-24,Peru,1740.0,0.8337326305701964
2022-10-25,Peru,1762.0,0.8195348837209302
2022-10-26,Peru,1748.0,0.8164409154600654
2022-10-27,Peru,1760.0,0.8956743002544529
2022-10-28,Peru,2191.0,1.1150127226463105
2022-10-29,Peru,2214.0,1.1764080765143465
2022-10-30,Peru,2317.0,1.2207586933614332
2022-10-31,Peru,3002.0,1.7252873563218392
2022-11-01,Peru,3579.0,2.0312145289443815
2022-11-02,Peru,4344.0,2.48512585812357
2022-11-03,Peru,4765.0,2.7073863636363638
2022-11-04,Peru,4929.0,2.2496576905522594
2022-11-05,Peru,5213.0,2.354561878952123
2022-11-06,Peru,5615.0,2.4233923176521364
2022-11-07,Peru,5932.0,1.9760159893404396
2022-11-08,Peru,5539.0,1.5476390053087454
2022-11-09,Peru,4845.0,1.1153314917127073
2022-11-10,Peru,5757.0,1.2081846799580274
2022-11-11,Peru,6653.0,1.3497666869547575
2022-11-12,Peru,8158.0,1.564933819297909
2022-11-13,Peru,9800.0,1.7453250222617989
2022-11-14,Peru,10620.0,1.7902899527983818
2022-11-15,Peru,10869.0,1.962267557320816
2022-11-16,Peru,11055.0,2.281733746130031
2022-11-17,Peru,12057.0,2.0943199583116208
2022-11-18,Peru,12599.0,1.893732150909364
2022-11-19,Peru,13544.0,1.6602108359892132
2022-11-20,Peru,14440.0,1.473469387755102
2022-11-21,Peru,16854.0,1.5870056497175142
2022-11-22,Peru,18462.0,1.6985923268009937
2022-11-23,Peru,19476.0,1.7617367706919946
2022-11-24,Peru,21643.0,1.7950568134693539
2022-11-25,Peru,25443.0,2.0194459877768076
2022-11-26,Peru,29071.0,2.1464116952155936
2022-11-27,Peru,32877.0,2.2768005540166203
2022-11-28,Peru,35259.0,2.0920256318974726
2022-11-29,Peru,36498.0,1.9769255768605785
2022-11-30,Peru,36879.0,1.8935613062230436
2022-12-01,Peru,41016.0,1.89511620385344
2022-12-02,Peru,49154.0,1.9319262665566168
2022-12-03,Peru,56346.0,1.9382202194626947
2022-12-04,Peru,61929.0,1.883657267998905
2022-12-05,Peru,67422.0,1.91219263166851
2022-12-06,Peru,73130.0,2.003671434051181
2022-12-07,Peru,75566.0,2.0490251904878116
2022-12-08,Peru,78125.0,1.9047444899551396
2022-12-09,Peru,78138.0,1.5896569963787281
2022-12-10,Peru,78726.0,1.3971887977851134
2022-12-11,Peru,71516.0,1.154806310452292
2022-12-12,Peru,62878.0,0.9326036011984219
2022-12-13,Peru,58633.0,0.8017639819499521
2022-12-14,Peru,57536.0,0.7614006299129238
2022-12-15,Peru,60738.0,0.7774464
2022-12-16,Peru,59834.0,0.7657477795694796
2022-12-17,Peru,54096.0,0.6871427482661383
2022-12-18,Peru,55330.0,0.7736730242183567
2022-12-19,Peru,57890.0,0.9206717770921466
2022-12-20,Peru,56762.0,0.9680896423515768
2022-12-21,Peru,54542.0,0.9479630144605117
2022-12-22,Peru,48001.0,0.7902960255523724
2022-12-23,Peru,39805.0,0.665257211618812
2022-12-24,Peru,35557.0,0.6572944395149364
2022-12-25,Peru,32935.0,0.5952467016085307
2022-12-26,Peru,30050.0,0.5190879253757126
2022-12-27,Peru,27685.0,0.4877382756069201
2022-12-28,Peru,27183.0,0.4983865644824172
2022-12-29,Peru,20842.0,0.43419928751484343
2022-12-30,Peru,20914.0,0.5254113804798393
2022-12-31,Peru,19606.0,0.5513963495233006
2023-01-01,Peru,15458.0,0.46934871717018367
2023-01-02,Peru,16452.0,0.5474875207986689
2023-01-03,Peru,16115.0,0.5820841610980676
2023-01-04,Peru,16094.0,0.5920612147297943
2023-01-05,Peru,15381.0,0.7379809999040399
2023-01-06,Peru,12567.0,0.6008893564119728
2023-01-07,Peru,10496.0,0.5353463225543201
2023-01-08,Peru,12095.0,0.7824427480916031
2023-01-09,Peru,10232.0,0.6219304643812302
2023-01-10,Peru,9830.0,0.6099906919019547
2023-01-11,Peru,10092.0,0.6270659873244687
2023-01-12,Peru,9790.0,0.6364995774006892
2023-01-13,Peru,8085.0,0.6433516352351396
2023-01-14,Peru,8462.0,0.8062118902439024
2023-01-15,Peru,7490.0,0.6192641587432823
2023-01-16,Peru,5705.0,0.5575645035183737
2023-01-17,Peru,5825.0,0.5925737538148524
2023-01-18,Peru,5418.0,0.5368608799048752
2023-01-19,Peru,5204.0,0.5315628192032686
2023-01-20,Peru,5338.0,0.660235003092146
2023-01-21,Peru,4357.0,0.5148900969038053
2023-01-22,Peru,4134.0,0.5519359145527369
2023-01-23,Peru,4112.0,0.7207712532865908
2023-01-24,Peru,3545.0,0.6085836909871245
2023-01-25,Peru,3465.0,0.6395348837209303
2023-01-26,Peru,3460.0,0.6648731744811683
2023-01-27,Peru,2945.0,0.5517047583364556
2023-01-28,Peru,2903.0,0.6662841404636217
2023-01-29,Peru,2873.0,0.6949685534591195
2023-01-30,Peru,2409.0,0.5858463035019456
2023-01-31,Peru,2275.0,0.6417489421720733
2023-02-01,Peru,2215.0,0.6392496392496393
2023-02-02,Peru,2038.0,0.5890173410404624
2023-02-03,Peru,1864.0,0.6329371816638371
2023-02-04,Peru,1666.0,0.5738890802617982
2023-02-05,Peru,1482.0,0.5158371040723982
2023-02-06,Peru,1396.0,0.5794935657949356
2023-02-07,Peru,1336.0,0.5872527472527472
2023-02-08,Peru,1339.0,0.6045146726862303
2023-02-09,Peru,1231.0,0.6040235525024534
2023-02-10,Peru,1163.0,0.6239270386266095
2023-02-11,Peru,1116.0,0.6698679471788715
2023-02-12,Peru,1133.0,0.7645074224021593
2023-02-13,Peru,1122.0,0.8037249283667621
2023-02-14,Peru,1147.0,0.8585329341317365
2023-02-15,Peru,1150.0,0.8588498879761016
2023-02-16,Peru,1177.0,0.9561332250203087
2023-02-17,Peru,1137.0,0.9776440240756664
2023-02-18,Peru,1126.0,1.0089605734767024
2023-02-19,Peru,1088.0,0.9602824360105914
2023-02-20,Peru,1032.0,0.9197860962566845
2023-02-21,Peru,1040.0,0.9067131647776809
2023-02-22,Peru,1031.0,0.8965217391304348
2023-02-23,Peru,874.0,0.7425658453695837
2023-02-24,Peru,830.0,0.7299912049252418
2023-02-25,Peru,785.0,0.6971580817051509
2023-02-26,Peru,751.0,0.6902573529411765
2023-02-27,Peru,965.0,0.935077519379845
2023-02-28,Peru,915.0,0.8798076923076923
2023-03-01,Peru,943.0,0.9146459747817652
2023-03-02,Peru,1131.0,1.294050343249428
2023-03-03,Peru,1279.0,1.5409638554216867
2023-03-04,Peru,1306.0,1.6636942675159236
2023-03-05,Peru,1383.0,1.8415446071904127
2023-03-06,Peru,1216.0,1.2601036269430053
2023-03-07,Peru,1148.0,1.2546448087431694
2023-03-08,Peru,1181.0,1.2523860021208908
2023-03-09,Peru,900.0,0.7957559681697612
2023-03-10,Peru,1271.0,0.9937451133698202
2023-03-11,Peru,1317.0,1.0084226646248087
2023-03-12,Peru,1291.0,0.9334779464931309
2023-03-13,Peru,1124.0,0.9243421052631579
2023-03-14,Peru,1307.0,1.1385017421602788
2023-03-15,Peru,1325.0,1.121930567315834
2023-03-16,Peru,1404.0,1.56
2023-03-17,Peru,1058.0,0.8324154209284028
2023-03-18,Peru,1150.0,0.8731966590736523
2023-03-19,Peru,1191.0,0.9225406661502711
2023-03-20,Peru,1421.0,1.2642348754448398
2023-03-21,Peru,1650.0,1.2624330527926548
2023-03-22,Peru,1593.0,1.2022641509433962
2023-03-23,Peru,1771.0,1.2613960113960114
2023-03-24,Peru,1498.0,1.4158790170132325
2023-03-25,Peru,1571.0,1.366086956521739
2023-03-26,Peru,1649.0,1.3845507976490343
2023-03-27,Peru,1759.0,1.2378606615059817
2023-03-28,Peru,1663.0,1.0078787878787878
2023-03-29,Peru,1801.0,1.130571249215317
2023-03-30,Peru,1663.0,0.9390175042348955
2023-03-31,Peru,2006.0,1.3391188251001336
2023-04-01,Peru,2014.0,1.2819859961807765
2023-04-02,Peru,2095.0,1.2704669496664645
2023-04-03,Peru,1755.0,0.9977259806708357
2023-04-04,Peru,1439.0,0.8653036680697535
2023-04-05,Peru,1238.0,0.6873958911715713
2023-04-06,Peru,1119.0,0.6728803367408298
2023-04-07,Peru,776.0,0.386839481555334
2023-04-08,Peru,386.0,0.1916583912611718
2023-04-09,Peru,0.0,0.0
2023-04-10,Peru,0.0,0.0
2023-04-11,Peru,0.0,0.0
2023-04-12,Peru,0.0,0.0
2023-04-13,Peru,0.0,0.0
2023-04-14,Peru,0.0,0.0
2023-04-15,Peru,0.0,0.0
2023-04-16,Peru,4005.0,inf
2023-04-17,Peru,4005.0,inf
2023-04-18,Peru,4005.0,inf
2023-04-19,Peru,4005.0,inf
2023-04-20,Peru,4005.0,inf
2023-04-21,Peru,4005.0,inf
2023-04-22,Peru,4005.0,inf
2023-04-23,Peru,2459.0,0.6139825218476904
2023-04-24,Peru,2459.0,0.6139825218476904
2023-04-25,Peru,2459.0,0.6139825218476904
2023-04-26,Peru,2459.0,0.6139825218476904
2023-04-27,Peru,2459.0,0.6139825218476904
2023-04-28,Peru,2459.0,0.6139825218476904
2023-04-29,Peru,2459.0,0.6139825218476904
2023-04-30,Peru,1775.0,0.7218381455876373
2023-05-01,Peru,1775.0,0.7218381455876373
2023-05-02,Peru,1775.0,0.7218381455876373
2023-05-03,Peru,1775.0,0.7218381455876373
2023-05-04,Peru,1775.0,0.7218381455876373
2023-05-05,Peru,1775.0,0.7218381455876373
2023-05-06,Peru,1775.0,0.7218381455876373
2023-05-07,Peru,2092.0,1.1785915492957746
2023-05-08,Peru,2092.0,1.1785915492957746
2023-05-09,Peru,2092.0,1.1785915492957746
2023-05-10,Peru,2092.0,1.1785915492957746
2023-05-11,Peru,2092.0,1.1785915492957746
2023-05-12,Peru,2092.0,1.1785915492957746
2023-05-13,Peru,2092.0,1.1785915492957746
2023-05-14,Peru,1998.0,0.9550669216061185
2023-05-15,Peru,1998.0,0.9550669216061185
2023-05-16,Peru,1998.0,0.9550669216061185
2023-05-17,Peru,1998.0,0.9550669216061185
2023-05-18,Peru,1998.0,0.9550669216061185
2023-05-19,Peru,1998.0,0.9550669216061185
2023-05-20,Peru,1998.0,0.9550669216061185
2023-05-21,Peru,0.0,0.0
2023-05-22,Peru,0.0,0.0
2023-05-23,Peru,0.0,0.0
2023-05-24,Peru,0.0,0.0
2023-05-25,Peru,0.0,0.0
2023-05-26,Peru,0.0,0.0
2023-05-27,Peru,0.0,0.0
