fecha,pais,incidencia_7d
2021-01-27,Ecuador,7.556485349142685
2021-01-28,Ecuador,7.929180055056065
2021-01-29,Ecuador,8.504652740745973
2021-01-31,Ecuador,9.480872422041665
2021-02-01,Ecuador,9.54499194133859
2021-02-02,Ecuador,7.219056378842614
2021-02-03,Ecuador,7.233483270684421
2021-02-04,Ecuador,7.659878074008977
2021-02-05,Ecuador,7.307220717875886
2021-02-06,Ecuador,6.993035073320949
2021-02-08,Ecuador,5.450159140238678
2021-02-10,Ecuador,5.551948877122548
2021-02-11,Ecuador,5.660150565936108
2021-02-12,Ecuador,7.218254884851403
2021-02-13,Ecuador,7.292793826034078
2021-02-15,Ecuador,7.891509837469122
2021-02-17,Ecuador,6.528168558418239
2021-02-18,Ecuador,5.709843193391227
2021-02-19,Ecuador,6.082537899304606
2021-02-20,Ecuador,6.982615651435201
2021-02-21,Ecuador,6.649194151091187
2021-02-22,Ecuador,6.947349915821891
2021-02-23,Ecuador,5.824456834134481
2021-02-24,Ecuador,6.177114190267573
2021-02-25,Ecuador,8.463776547194183
2021-02-26,Ecuador,9.06409554661165
2021-02-27,Ecuador,9.075316462488612
2021-02-28,Ecuador,7.615795904492342
2021-03-01,Ecuador,9.202754007091253
2021-03-02,Ecuador,9.136230005820691
2021-03-03,Ecuador,8.772351733810638
2021-03-04,Ecuador,8.570375248025321
2021-03-05,Ecuador,6.865597528718311
2021-03-06,Ecuador,6.789455599553213
2021-03-07,Ecuador,8.290653845092484
2021-03-08,Ecuador,6.690871838634189
2021-03-09,Ecuador,6.613126921486667
2021-03-10,Ecuador,6.723733092273863
2021-03-11,Ecuador,5.906209221238062
2021-03-12,Ecuador,6.589883595741531
2021-03-13,Ecuador,6.528970052409451
2021-03-14,Ecuador,6.1899380941269575
2021-03-15,Ecuador,6.1859306241709
2021-03-16,Ecuador,6.315772650747173
2021-03-17,Ecuador,6.203563491977554
2021-03-18,Ecuador,7.018682881039721
2021-03-19,Ecuador,7.591751084755994
2021-03-20,Ecuador,8.357177846363044
2021-03-21,Ecuador,8.176841698340441
2021-03-22,Ecuador,8.317103146802465
2021-03-23,Ecuador,8.297867291013388
2021-03-24,Ecuador,8.588809609823189
2021-03-25,Ecuador,8.98394614749049
2021-03-26,Ecuador,8.998373039332298
2021-03-27,Ecuador,9.464041048226221
2021-03-28,Ecuador,9.482475410024088
2021-03-29,Ecuador,9.5249545915583
2021-03-30,Ecuador,9.836735754139601
2021-03-31,Ecuador,11.024549849115148
2021-04-01,Ecuador,9.57625020699584
2021-04-02,Ecuador,9.403127504894144
2021-04-03,Ecuador,8.485416884956894
2021-04-04,Ecuador,8.396451051932411
2021-04-05,Ecuador,8.975931207578375
2021-04-06,Ecuador,9.339809479588428
2021-04-07,Ecuador,8.317103146802465
2021-04-08,Ecuador,8.695408310654326
2021-04-09,Ecuador,9.001579015297144
2021-04-10,Ecuador,8.527896066491108
2021-04-11,Ecuador,9.379082685157796
2021-04-12,Ecuador,8.925437086132046
2021-04-13,Ecuador,8.249777651540693
2021-04-14,Ecuador,7.924371091108796
2021-04-15,Ecuador,8.76433679389852
2021-04-16,Ecuador,11.07023500661421
2021-04-17,Ecuador,10.648649167236922
2021-04-18,Ecuador,10.643840203289654
2021-04-19,Ecuador,11.003711005343648
2021-04-20,Ecuador,10.814558423417719
2021-04-21,Ecuador,10.872265990784951
2021-04-22,Ecuador,9.861582067867161
2021-04-23,Ecuador,7.984483140449663
2021-04-24,Ecuador,12.296520813167913
2021-04-25,Ecuador,11.699407789715291
2021-04-26,Ecuador,10.271946991367484
2021-04-27,Ecuador,11.390832603098834
2021-04-28,Ecuador,11.36117732542401
2021-04-29,Ecuador,11.877339455764258
2021-04-30,Ecuador,12.25965208957218
2021-05-01,Ecuador,8.460570571229335
2021-05-02,Ecuador,9.485681385988935
2021-05-03,Ecuador,11.170421755515653
2021-05-04,Ecuador,10.636626757368747
2021-05-05,Ecuador,12.754173882149717
2021-05-06,Ecuador,12.33178654878122
2021-05-07,Ecuador,11.732269043354965
2021-05-08,Ecuador,12.043248711945054
2021-05-09,Ecuador,11.487011882044225
2021-05-10,Ecuador,10.417017403776777
2021-05-11,Ecuador,11.232136792838945
2021-05-12,Ecuador,9.099361282224956
2021-05-13,Ecuador,9.28450639419483
2021-05-14,Ecuador,8.380421172108177
2021-05-15,Ecuador,8.10631022711382
2021-05-16,Ecuador,8.495034812851433
2021-05-17,Ecuador,7.88109041558337
2021-05-18,Ecuador,7.061162062573933
2021-05-19,Ecuador,7.110053196037839
2021-05-20,Ecuador,6.632362777275743
2021-05-21,Ecuador,7.591751084755993
2021-05-22,Ecuador,7.709570701464094
2021-05-23,Ecuador,6.668430006880263
2021-05-24,Ecuador,6.990630591347315
2021-05-25,Ecuador,6.674841958809957
2021-05-26,Ecuador,6.973799217531871
2021-05-27,Ecuador,6.6716359828451095
2021-05-28,Ecuador,5.669768493830647
2021-05-29,Ecuador,5.244976678488515
2021-05-30,Ecuador,5.5311100333510455
2021-05-31,Ecuador,5.6024429985688755
2021-06-01,Ecuador,5.48141740589593
2021-06-02,Ecuador,6.0296392958846425
2021-06-03,Ecuador,6.118605128909127
2021-06-04,Ecuador,6.0015870061922385
2021-06-05,Ecuador,6.070515489436433
2021-06-06,Ecuador,5.360391813222981
2021-06-07,Ecuador,5.219328870769744
2021-06-08,Ecuador,5.371612729099943
2021-06-09,Ecuador,4.2439106834652645
2021-06-10,Ecuador,4.011477426013909
2021-06-11,Ecuador,4.974071709459004
2021-06-12,Ecuador,5.115134651912241
2021-06-13,Ecuador,5.353178367302077
2021-06-14,Ecuador,5.274631956163343
2021-06-15,Ecuador,5.12956154375405
2021-06-16,Ecuador,5.120745109850722
2021-06-17,Ecuador,5.8589210757565775
2021-06-18,Ecuador,5.0638390364746995
2021-06-19,Ecuador,5.830067292072961
2021-06-20,Ecuador,5.993572066280121
2021-06-21,Ecuador,6.016815392025257
2021-06-22,Ecuador,6.006395970139507
2021-06-23,Ecuador,6.25325611943267
2021-06-24,Ecuador,6.353442868334116
2021-06-25,Ecuador,5.724270085233035
2021-06-26,Ecuador,6.282911397107498
2021-06-27,Ecuador,6.232417275661169
2021-06-28,Ecuador,6.327795060615346
2021-06-29,Ecuador,7.301610259937404
2021-06-30,Ecuador,8.265807531364924
2021-07-01,Ecuador,7.531639035415125
2021-07-02,Ecuador,8.059022081632339
2021-07-03,Ecuador,7.151730883580841
2021-07-04,Ecuador,7.037117242837586
2021-07-05,Ecuador,6.2564620953975165
2021-07-06,Ecuador,5.535117503307104
2021-07-07,Ecuador,5.179254171209166
2021-07-08,Ecuador,5.229748292655495
2021-07-09,Ecuador,5.081471904281355
2021-07-10,Ecuador,3.7838531325098224
2021-07-11,Ecuador,4.675915944728301
2021-07-12,Ecuador,4.972468721476582
2021-07-13,Ecuador,4.620612859334702
2021-07-14,Ecuador,5.5551548530873935
2021-07-15,Ecuador,5.392451572871444
2021-07-16,Ecuador,5.4854248758519875
2021-07-17,Ecuador,6.2268068177226885
2021-07-18,Ecuador,5.802015002380556
2021-07-19,Ecuador,6.18673211816211
2021-07-20,Ecuador,6.330199542588981
2021-07-21,Ecuador,5.6617535539185315
2021-07-22,Ecuador,5.496645791728947
2021-07-23,Ecuador,5.660150565936108
2021-07-24,Ecuador,5.668966999839435
2021-07-25,Ecuador,4.412224421619694
2021-07-26,Ecuador,3.730954529089859
2021-07-27,Ecuador,5.317912631688769
2021-07-28,Ecuador,4.6382457271413555
2021-07-29,Ecuador,4.102046247020816
2021-07-30,Ecuador,4.7199981142449365
2021-07-31,Ecuador,4.667901004816184
2021-08-01,Ecuador,5.331538029539365
2021-08-02,Ecuador,5.51267567155318
2021-08-03,Ecuador,3.8111039282110157
2021-08-04,Ecuador,4.2928018169291695
2021-08-05,Ecuador,4.61981136534349
2021-08-06,Ecuador,3.897665279261865
2021-08-07,Ecuador,3.7197336132128966
2021-08-08,Ecuador,3.5738617068123912
2021-08-09,Ecuador,3.6756514436962604
2021-08-10,Ecuador,3.6572170818983945
2021-08-11,Ecuador,2.6240913272266804
2021-08-12,Ecuador,2.926254561913442
2021-08-13,Ecuador,2.5896270856045827
2021-08-14,Ecuador,2.535125494202196
2021-08-15,Ecuador,2.394864045740171
2021-08-16,Ecuador,2.2690294891199545
2021-08-17,Ecuador,2.2842578749529747
2021-08-18,Ecuador,2.7106526782775298
2021-08-19,Ecuador,2.8004200052932258
2021-08-20,Ecuador,2.655349592883932
2021-08-21,Ecuador,2.842899186827439
2021-08-22,Ecuador,3.0416696966479084
2021-08-23,Ecuador,2.9358724898079807
2021-08-24,Ecuador,2.8957977902474026
2021-08-25,Ecuador,2.7659557636711276
2021-08-26,Ecuador,2.3956655397313824
2021-08-27,Ecuador,2.407687949599556
2021-08-28,Ecuador,2.0430081835982916
2021-08-29,Ecuador,1.9516378686001727
2021-08-30,Ecuador,1.9732782063628849
2021-08-31,Ecuador,1.9820946402662123
2021-09-08,Ecuador,1.6478716459309874
2021-09-09,Ecuador,1.5989805124670817
2021-09-10,Ecuador,1.2359037344482402
2021-09-11,Ecuador,0.9473658976120751
2021-09-12,Ecuador,1.1180841177401395
2021-09-13,Ecuador,1.1950275408964504
2021-09-14,Ecuador,1.1589603112919298
2021-09-15,Ecuador,1.1317095155907364
2021-09-20,Ecuador,1.180600649054642
2021-09-21,Ecuador,1.2038439747997776
2021-09-22,Ecuador,1.2174693726503742
2021-09-23,Ecuador,0.8912613182272651
2021-09-24,Ecuador,0.867216498490918
2021-09-25,Ecuador,1.0707959722586569
2021-09-26,Ecuador,1.228690288527336
2021-09-27,Ecuador,1.22548431256249
2021-09-28,Ecuador,1.3240680734815131
2021-09-29,Ecuador,1.3665472550157263
2021-09-30,Ecuador,1.4482996421193064
2021-10-01,Ecuador,1.623025332203429
2021-10-02,Ecuador,1.8586645656196306
2021-10-03,Ecuador,2.0414051956158685
2021-10-04,Ecuador,1.9412184467144222
2021-10-05,Ecuador,1.842634685795399
2021-10-06,Ecuador,1.7865301064105892
2021-10-07,Ecuador,1.6663060077288538
2021-10-08,Ecuador,1.5492878850119642
2021-10-09,Ecuador,1.219873854624009
2021-10-10,Ecuador,1.0251108147595975
2021-10-11,Ecuador,0.8367597268248784
2021-10-12,Ecuador,0.8736284504206108
2021-10-13,Ecuador,0.895268788183323
2021-10-14,Ecuador,1.1100691778280238
2021-10-15,Ecuador,1.1862111069931232
2021-10-16,Ecuador,1.1645707692304106
2021-10-17,Ecuador,1.1252975636610436
2021-10-18,Ecuador,1.2727724580439725
2021-10-19,Ecuador,1.3080381936572816
2021-10-20,Ecuador,1.3304800254112055
2021-10-21,Ecuador,1.1100691778280238
2021-10-22,Ecuador,1.3064352056748587
2021-10-23,Ecuador,1.514823643389867
2021-10-24,Ecuador,1.6102014283440436
2021-10-25,Ecuador,1.6422611879925066
2021-10-26,Ecuador,1.5677222468098306
2021-10-27,Ecuador,1.5452804150559065
2021-10-28,Ecuador,1.4202473524269017
2021-10-29,Ecuador,1.2110574207206817
2021-10-30,Ecuador,1.1124736598016587
2021-10-31,Ecuador,1.298420265762743
2021-11-01,Ecuador,1.2791844099736651
2021-11-02,Ecuador,1.3064352056748587
2021-11-03,Ecuador,2.0165588818883102
2021-11-04,Ecuador,1.8947317952241514
2021-11-05,Ecuador,1.6887478394827777
2021-11-06,Ecuador,1.9468289046529033
2021-11-07,Ecuador,1.6382537180364487
2021-11-08,Ecuador,1.7504628768060684
2021-11-09,Ecuador,1.779316660489685
2021-11-10,Ecuador,1.1100691778280238
2021-11-11,Ecuador,1.0715974662498684
2021-11-12,Ecuador,1.0307212726980783
2021-11-13,Ecuador,0.5618472878393097
2021-11-14,Ecuador,1.846642155751457
2021-11-15,Ecuador,1.8530541076811495
2021-11-16,Ecuador,1.8514511196987264
2021-11-17,Ecuador,2.269830983111166
2021-11-18,Ecuador,2.269830983111166
2021-11-19,Ecuador,2.5832151336748903
2021-11-20,Ecuador,3.0416696966479084
2021-11-21,Ecuador,2.0582365694313114
2021-11-22,Ecuador,2.014154399914675
2021-11-23,Ecuador,2.0526261114928306
2021-11-24,Ecuador,1.6350477420716025
2021-11-25,Ecuador,1.998124520090444
2021-11-26,Ecuador,2.0959067870182553
2021-11-27,Ecuador,1.9836976282486354
2021-11-28,Ecuador,1.835421239874495
2021-11-29,Ecuador,1.926791554872614
2021-11-30,Ecuador,1.9612557964947115
2021-12-01,Ecuador,1.9540423505738074
2021-12-02,Ecuador,1.9620572904859233
2021-12-03,Ecuador,1.8354212398744951
2021-12-04,Ecuador,1.8201928540414751
2021-12-05,Ecuador,1.966064760441981
2021-12-06,Ecuador,2.0510231235104075
2021-12-07,Ecuador,2.0430081835982916
2021-12-08,Ecuador,2.07266346127312
2021-12-09,Ecuador,1.7015717433421627
2021-12-10,Ecuador,1.9540423505738074
2021-12-11,Ecuador,2.9703367314300784
2021-12-12,Ecuador,3.077736926252429
2021-12-13,Ecuador,3.2187998687056654
2021-12-14,Ecuador,3.2925373158971305
2021-12-15,Ecuador,3.3117731716862076
2021-12-16,Ecuador,3.783051638518611
2021-12-17,Ecuador,3.7117186733007808
2021-12-18,Ecuador,2.8909888263001333
2021-12-19,Ecuador,2.964726273491597
2021-12-20,Ecuador,2.8741574524846905
2021-12-21,Ecuador,2.8653410185813626
2021-12-22,Ecuador,2.9110261760804224
2021-12-23,Ecuador,3.239638712477166
2021-12-24,Ecuador,3.4303942823855196
2021-12-25,Ecuador,3.773433710624072
2021-12-26,Ecuador,4.199027019957415
2021-12-27,Ecuador,4.252727117368591
2021-12-28,Ecuador,4.255131599342226
2021-12-29,Ecuador,4.600575509554412
2021-12-30,Ecuador,4.71679213828009
2021-12-31,Ecuador,5.420503862563849
2022-01-01,Ecuador,5.6617535539185315
2022-01-02,Ecuador,6.452026629253139
2022-01-03,Ecuador,7.644649688175957
2022-01-04,Ecuador,8.001314514265106
2022-01-05,Ecuador,8.208099963997691
2022-01-06,Ecuador,8.281837411189155
2022-01-07,Ecuador,9.195540561170345
2022-01-08,Ecuador,10.230269303824484
2022-01-09,Ecuador,9.511329193707706
2022-01-10,Ecuador,10.113251181107595
2022-01-11,Ecuador,12.028821820103246
2022-01-12,Ecuador,12.810278461534526
2022-01-13,Ecuador,19.307188754295517
2022-01-14,Ecuador,25.325607134303198
2022-01-15,Ecuador,27.021568419706878
2022-01-16,Ecuador,33.38783519190038
2022-01-17,Ecuador,39.909591798388924
2022-01-18,Ecuador,46.26784363067031
2022-01-19,Ecuador,48.34852203185556
2022-01-20,Ecuador,48.57855080733327
2022-01-21,Ecuador,48.63946435066534
2022-01-22,Ecuador,51.6009846481921
2022-01-23,Ecuador,49.469812125560544
2022-01-24,Ecuador,48.835830378512185
2022-01-25,Ecuador,45.14254606700927
2022-01-26,Ecuador,43.73031365449448
2022-01-27,Ecuador,42.289227458296075
2022-01-28,Ecuador,38.51338926569837
2022-01-29,Ecuador,39.41667299379382
2022-01-30,Ecuador,42.01511651330173
2022-01-31,Ecuador,40.85455321402737
2022-02-01,Ecuador,38.77467630683335
2022-02-02,Ecuador,38.447666758419025
2022-02-03,Ecuador,37.99001368943722
2022-02-04,Ecuador,38.6400253163098
2022-02-05,Ecuador,36.396643634908614
2022-02-06,Ecuador,35.45488819523502
2022-02-07,Ecuador,32.430049872402556
2022-02-08,Ecuador,31.570046819832537
2022-02-09,Ecuador,31.680652990619738
2022-02-10,Ecuador,30.698822851385565
2022-02-11,Ecuador,28.574062280683695
2022-02-12,Ecuador,29.056561663393058
2022-02-13,Ecuador,26.047753220384823
2022-02-14,Ecuador,24.711662737035134
2022-02-15,Ecuador,24.037606290426204
2022-02-16,Ecuador,23.0469597172887
2022-02-17,Ecuador,21.439162770918294
2022-02-18,Ecuador,22.005017528713662
2022-02-19,Ecuador,19.144485474079566
2022-02-20,Ecuador,17.434097296834075
2022-02-21,Ecuador,17.256967124776317
2022-02-22,Ecuador,16.627794341675237
2022-02-23,Ecuador,16.207009996289163
2022-02-24,Ecuador,15.143427469951408
2022-02-25,Ecuador,13.033093791091344
2022-02-26,Ecuador,12.01118895229659
2022-02-27,Ecuador,11.413274434852758
2022-02-28,Ecuador,10.460298079302202
2022-03-01,Ecuador,10.035506263960071
2022-03-02,Ecuador,9.82150736830658
2022-03-03,Ecuador,8.054213117685068
2022-03-04,Ecuador,6.952158879769158
2022-03-05,Ecuador,6.777433189685036
2022-03-06,Ecuador,6.979409675470352
2022-03-07,Ecuador,7.123678593888434
2022-03-08,Ecuador,7.348096911427675
2022-03-09,Ecuador,7.348096911427675
2022-03-10,Ecuador,8.390840593993927
2022-03-11,Ecuador,9.407134974850198
2022-03-12,Ecuador,8.681782912803728
2022-03-13,Ecuador,7.974865212555122
2022-03-14,Ecuador,6.7990735274477485
2022-03-15,Ecuador,6.260469565353573
2022-03-16,Ecuador,6.200357516012706
2022-03-17,Ecuador,5.614465408437048
2022-03-18,Ecuador,5.278639426119399
2022-03-19,Ecuador,4.682327896657992
2022-03-20,Ecuador,3.960181810576367
2022-03-21,Ecuador,3.7405724569843963
2022-03-22,Ecuador,3.710115685318357
2022-03-23,Ecuador,3.6492021419862772
2022-03-24,Ecuador,3.2724999661168392
2022-03-25,Ecuador,2.5094776864834247
2022-03-26,Ecuador,2.8364872348977452
2022-03-27,Ecuador,3.1162086378305838
2022-03-28,Ecuador,3.8672085075958242
2022-03-29,Ecuador,3.93132802689275
2022-03-30,Ecuador,3.9714027264533285
2022-03-31,Ecuador,4.041132703688736
2022-04-04,Ecuador,3.9770131843918093
2022-04-05,Ecuador,3.229219290591415
2022-04-06,Ecuador,2.5559643379736956
2022-04-07,Ecuador,1.86908398750538
2022-04-08,Ecuador,2.0959067870182544
2022-04-09,Ecuador,2.095105293027043
2022-04-10,Ecuador,1.8626720355756876
2022-04-11,Ecuador,2.4429536852128644
2022-04-12,Ecuador,2.3579953221444376
2022-04-13,Ecuador,2.458182071045884
2022-04-14,Ecuador,2.1760561861394114
2022-04-15,Ecuador,1.9812931462749996
2022-04-16,Ecuador,2.0277797977652705
2022-04-17,Ecuador,2.1183486187721785
2022-04-18,Ecuador,1.2823903859385104
2022-04-19,Ecuador,1.2992217597539535
2022-04-20,Ecuador,1.2078514447558342
2022-04-21,Ecuador,1.270367976070337
2022-04-22,Ecuador,1.3136486515957615
2022-04-23,Ecuador,1.204645468790988
2022-04-24,Ecuador,1.0683914902850211
2022-04-25,Ecuador,1.155754335327082
2022-04-26,Ecuador,1.1228930816874079
2022-04-27,Ecuador,1.1236945756786194
2022-04-28,Ecuador,1.1220915876961963
2022-04-29,Ecuador,1.0635825263377519
2022-04-30,Ecuador,1.1277020456346774
2022-05-01,Ecuador,1.1188856117313501
2022-05-02,Ecuador,1.1757916851073718
2022-05-03,Ecuador,1.1309080215995235
2022-05-04,Ecuador,1.2631545301494327
2022-05-05,Ecuador,1.1108706718192345
2022-05-06,Ecuador,1.1236945756786196
2022-05-07,Ecuador,1.1236945756786196
2022-05-08,Ecuador,1.0740019482235021
2022-05-09,Ecuador,1.0074779469529418
2022-05-10,Ecuador,1.0683914902850211
2022-05-11,Ecuador,0.9161076319548229
2022-05-12,Ecuador,0.8736284504206095
2022-05-13,Ecuador,0.8447746667369931
2022-05-14,Ecuador,0.8760329323942442
2022-05-15,Ecuador,0.969807729365998
2022-05-16,Ecuador,1.0539645984432129
2022-05-17,Ecuador,1.1509453713798128
2022-05-18,Ecuador,1.1725857091425254
2022-05-19,Ecuador,1.199035010852507
2022-05-20,Ecuador,1.2375067224306626
2022-05-21,Ecuador,1.167776745195256
2022-05-22,Ecuador,1.290405325850626
2022-05-23,Ecuador,1.4579175700138443
2022-05-24,Ecuador,1.710388177245489
2022-05-25,Ecuador,1.7713017205775685
2022-05-26,Ecuador,1.7696987325951452
2022-05-27,Ecuador,1.6005835004495037
2022-05-28,Ecuador,1.8730914574614377
2022-05-29,Ecuador,1.9235855789077667
2022-05-30,Ecuador,2.0662515093434264
2022-05-31,Ecuador,2.030985773730117
2022-06-01,Ecuador,2.054229099475253
2022-06-02,Ecuador,2.1087306908776395
2022-06-03,Ecuador,2.695424292444509
2022-06-04,Ecuador,5.733888013127571
2022-06-05,Ecuador,5.782779146591477
2022-06-06,Ecuador,6.102575249084894
2022-06-07,Ecuador,6.395120555877118
